236,42578.36595,3.01221,189,191.1,170.5,24.1,21.8,170.4,35.7681,0,0,3.87811,4.22272,-9.25488,-0.000889,0,9.861604193,9.860715193,9.861159693,0,55,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
237,42578.37752,3.01221,189.3,190.7,170.3,24,21.8,170.5,35.784,0,0,3.87787,4.22272,-10.1777,-0.0002794,0,9.860994593,9.860715193,9.860854893,0,55,0.072515849,0,0.036257441,0.036257441,0.787376583,0.787376583,0.787344972,0.787408195,0.787376583,0.787376583,-4.01478E-05
238,42578.38911,3.01221,205.5,189.3,170,24,21.8,170.2,35.784,2.46887,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,2.46887,57.46887,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
239,42578.40068,3.01221,190.8,188.5,170,23.9,21.7,170,35.784,7.80457,0.00183105,3.87816,4.22272,-10.1777,-0.001016,0,9.861731193,9.860715193,9.861223193,7.80457,62.80457,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
240,42578.41226,3.01221,189.1,188.8,170,23.9,21.8,170,35.784,507.509,0.00183105,3.87816,4.22272,-9.25488,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
241,42578.42251,3.01221,202,191.7,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87816,4.22272,-10.1777,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
242,42578.42263,3.01221,205.3,192.2,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87816,4.22272,-10.1777,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
243,42578.42274,3.01221,204.4,191.9,169.9,23.9,21.9,170.1,35.7681,507.509,0.00183105,3.87816,4.22272,-10.1777,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
244,42578.42286,3.01221,201.4,191.3,169.9,23.9,21.9,170.1,35.7681,507.509,0.00183105,3.87816,4.22272,-9.25488,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
245,42578.42297,3.01221,197.9,190.7,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87816,4.22272,-9.25488,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
246,42578.42308,3.01221,195.7,190.2,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87811,4.22272,-9.25488,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
247,42578.42321,3.01221,193.9,189.6,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87811,4.22272,-10.1777,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
248,42578.42332,3.01221,192.6,189,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87798,4.22272,-9.25488,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
249,42578.42344,3.01221,191.5,189,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87811,4.22272,-10.1777,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
250,42578.42355,3.01221,190.7,188.7,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
251,42578.42367,3.01221,190.1,188.9,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
252,42578.42378,3.01221,189.5,189.4,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-9.25488,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
253,42578.42389,3.01221,189.1,190.2,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-9.25488,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
254,42578.42402,3.01221,188.5,191,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
255,42578.42413,3.01221,191.4,191.7,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-9.25488,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
256,42578.42425,2.08276,196.3,192.2,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87804,4.22272,-9.25488,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
257,42578.42436,3.01221,199.2,191.8,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
258,42578.42448,3.01221,202.7,191.3,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
259,42578.42459,3.01221,201.8,190.6,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
260,42578.42471,2.08276,198.7,190.1,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
261,42578.42483,3.01221,196.2,189.5,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87804,4.22272,-9.25488,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
262,42578.42494,2.08276,194.4,189,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
