ID,Date (GMT),Time (24hr),Duration (hrs),Step Int (hrs),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),DilaFBK (in),ISCO Volume (V),DnStream Flow (SCCM),DwnStream Temp (C)
2251,2014-11-18T17:32:38.000,10:32:38 AM,0.106111,0.106111,232.229,22.9282,2170.67,0.0465277,0.0437762,51.4,51.6,48.5,23.8,0,1.92902,7.49268,27.0047,
2252,2014-11-18T17:32:39.000,10:32:39 AM,0.106111,0.106111,218.689,23.8516,2160.1,0.0473334,0.0445088,51.4,51.7,48.5,23.8,0,1.93268,7.49268,27.0047,
2253,2014-11-18T17:32:40.000,10:32:40 AM,0.106389,0.106389,215.919,22.9282,2160.1,0.0473334,0.0445088,51.4,51.6,48.5,23.8,0,1.94336,7.49268,27.0047,
2254,2014-11-18T17:32:41.000,10:32:41 AM,0.106667,0.106667,232.229,22.9282,2149.53,0.0477947,0.0453026,51.4,51.6,48.5,23.8,0,1.94885,7.49268,27.0047,
2255,2014-11-18T17:32:42.000,10:32:42 AM,0.106944,0.106944,224.536,22.9282,2170.67,0.048545,0.0456689,51.4,51.6,48.5,23.8,0,1.95465,7.49268,27.0047,
2256,2014-11-18T17:32:43.000,10:32:43 AM,0.106944,0.106944,218.689,22.9282,2170.67,0.0489633,0.0462184,51.4,51.6,48.5,23.8,0,1.95465,7.49268,27.0047,
2257,2014-11-18T17:32:44.000,10:32:44 AM,0.107222,0.107222,217.766,22.9282,2160.1,0.0494245,0.0466458,51.4,51.6,48.5,23.8,0,1.96411,7.49268,27.0047,
2258,2014-11-18T17:32:45.000,10:32:45 AM,0.1075,0.1075,232.229,22.9282,2170.67,0.049769,0.0470121,51.4,51.6,48.5,23.8,0,1.96899,7.49268,27.0047,
2259,2014-11-18T17:32:46.000,10:32:46 AM,0.1075,0.1075,225.459,22.9282,2170.67,0.0505562,0.0477448,51.3,51.6,48.5,23.8,0,1.97449,7.49268,27.0047,
2260,2014-11-18T17:32:47.000,10:32:47 AM,0.107778,0.107778,219.612,22.9282,2160.1,0.0505562,0.0477448,51.3,51.6,48.5,23.8,0,1.9812,7.49268,27.0047,
2261,2014-11-18T17:32:48.000,10:32:48 AM,0.108056,0.108056,232.229,22.9282,2160.1,0.0510175,0.0483553,51.3,51.6,48.5,23.8,0,1.98608,7.49268,27.0047,
2262,2014-11-18T17:32:49.000,10:32:49 AM,0.108333,0.108333,219.612,22.9282,2181.24,0.0513804,0.0490879,51.3,51.6,48.6,23.8,0,1.98608,7.49268,27.0047,
2263,2014-11-18T17:32:50.000,10:32:50 AM,0.108611,0.108611,232.229,22.9282,2170.67,0.0521676,0.0494543,51.3,51.5,48.6,23.8,0,1.99463,7.49268,27.0047,
2264,2014-11-18T17:32:51.000,10:32:51 AM,0.108611,0.108611,222.382,22.9282,2181.24,0.0524936,0.0498816,51.3,51.6,48.5,23.8,0,1.99554,7.49268,27.0047,
2265,2014-11-18T17:32:52.000,10:32:52 AM,0.108889,0.108889,219.612,23.8516,2170.67,0.0529733,0.0504311,51.3,51.6,48.6,23.8,0,2.00134,7.49268,27.0047,
2266,2014-11-18T17:32:53.000,10:32:53 AM,0.109167,0.109167,217.766,22.9282,2170.67,0.053453,0.0507975,51.3,51.6,48.6,23.8,0,2.01447,7.49268,27.0047,
2267,2014-11-18T17:32:54.000,10:32:54 AM,0.109444,0.109444,233.152,22.9282,2181.24,0.0537975,0.0511638,51.3,51.6,48.6,23.8,0,2.01569,7.49268,27.0047,
2268,2014-11-18T17:32:55.000,10:32:55 AM,0.109444,0.109444,220.535,22.9282,2181.24,0.0541788,0.0515912,51.2,51.5,48.6,23.8,0,2.02209,7.49268,27.0047,
2269,2014-11-18T17:32:56.000,10:32:56 AM,0.109722,0.109722,217.766,22.9282,2170.67,0.0546401,0.0521407,51.2,51.6,48.6,23.8,0,2.03186,7.49268,27.0047,
2270,2014-11-18T17:32:57.000,10:32:57 AM,0.11,0.11,233.152,22.9282,2170.67,0.0551013,0.052507,51.2,51.5,48.6,23.8,0,2.03461,7.49268,27.0047,
2271,2014-11-18T17:32:58.000,10:32:58 AM,0.110278,0.110278,219.612,22.9282,2181.24,0.0554458,0.0534839,51.2,51.5,48.6,23.8,0,2.03827,7.49268,27.0047,
2272,2014-11-18T17:32:59.000,10:32:59 AM,0.110278,0.110278,232.229,22.9282,2170.67,0.0563253,0.0538502,51.2,51.5,48.6,23.8,0,2.0459,7.49268,27.0047,
2273,2014-11-18T17:33:00.000,10:33:00 AM,0.110556,0.110556,221.458,22.9282,2181.24,0.0566881,0.0542166,51.2,51.5,48.6,23.8,0,2.04803,7.49268,27.0047,
2274,2014-11-18T17:33:01.000,10:33:01 AM,0.110833,0.110833,218.689,22.9282,2170.67,0.0571679,0.0545828,51.2,51.5,48.6,23.8,0,2.05353,7.49268,27.0047,
2275,2014-11-18T17:33:02.000,10:33:02 AM,0.111111,0.111111,232.229,22.9282,2181.24,0.0575738,0.0551934,51.2,51.5,48.6,23.8,0,2.06207,7.49268,27.0047,
2276,2014-11-18T17:33:03.000,10:33:03 AM,0.111389,0.111389,219.612,22.9282,2170.67,0.0579736,0.0553766,51.2,51.5,48.6,23.8,0,2.07062,7.49268,27.0047,
2277,2014-11-18T17:33:04.000,10:33:04 AM,0.111389,0.111389,230.998,23.8516,2181.24,0.0584349,0.0559261,51.2,51.5,48.6,23.8,0,2.07275,7.49268,27.0047,
2278,2014-11-18T17:33:05.000,10:33:05 AM,0.111667,0.111667,219.612,22.9282,2181.24,0.0588162,0.0562924,51.2,51.5,48.6,23.8,0,2.07916,7.49268,27.0047,
2279,2014-11-18T17:33:06.000,10:33:06 AM,0.111944,0.111944,232.229,22.9282,2160.1,0.0592959,0.0572693,51.2,51.5,48.6,23.8,0,2.08588,7.49268,27.0047,
2280,2014-11-18T17:33:07.000,10:33:07 AM,0.112222,0.112222,221.458,23.8516,2181.24,0.0600832,0.0576356,51.2,51.5,48.6,23.8,0,2.08588,7.49268,27.0047,
2281,2014-11-18T17:33:08.000,10:33:08 AM,0.112222,0.112222,218.689,22.9282,2170.67,0.0605629,0.0580019,51.2,51.4,48.6,23.8,0,2.09351,7.49268,27.0047,
2282,2014-11-18T17:33:09.000,10:33:09 AM,0.1125,0.1125,232.229,22.9282,2170.67,0.0610057,0.0586125,51.2,51.4,48.6,23.8,0,2.10205,7.49268,27.0047,
2283,2014-11-18T17:33:10.000,10:33:10 AM,0.112778,0.112778,222.382,22.9282,2170.67,0.061387,0.0589788,51.2,51.5,48.6,23.8,0,2.10968,7.49268,27.0047,
2284,2014-11-18T17:33:11.000,10:33:11 AM,0.113056,0.113056,218.689,22.9282,2160.1,0.0618483,0.0593451,51.2,51.4,48.6,23.8,0,2.11823,7.49268,27.0047,
2285,2014-11-18T17:33:12.000,10:33:12 AM,0.113056,0.113056,232.229,22.9282,2170.67,0.0622912,0.0599557,51.2,51.4,48.6,23.8,0,2.11914,7.49268,27.0047,
2286,2014-11-18T17:33:13.000,10:33:13 AM,0.113333,0.113333,217.766,22.9282,2160.1,0.0626909,0.060322,51.2,51.4,48.6,23.8,0,2.12769,7.49268,27.0047,
2287,2014-11-18T17:33:14.000,10:33:14 AM,0.113611,0.113611,227.305,22.9282,2170.67,0.0631522,0.0608715,51.2,51.4,48.6,23.8,0,2.12769,7.49268,27.0047,
2288,2014-11-18T17:33:15.000,10:33:15 AM,0.113889,0.113889,218.689,22.9282,2170.67,0.063552,0.0616652,51.2,51.4,48.6,23.8,0,2.13623,7.49268,27.0047,
2289,2014-11-18T17:33:16.000,10:33:16 AM,0.113889,0.113889,218.689,22.9282,2160.1,0.0640133,0.0616652,51.2,51.4,48.6,23.8,0,2.14386,7.49268,27.0047,
2290,2014-11-18T17:33:17.000,10:33:17 AM,0.114167,0.114167,220.535,23.8516,2170.67,0.064819,0.0623978,51.2,51.4,48.6,23.8,0,2.14386,7.49268,27.0047,
2291,2014-11-18T17:33:18.000,10:33:18 AM,0.114444,0.114444,218.689,23.8516,2170.67,0.064819,0.0623978,51.2,51.4,48.6,23.8,0,2.1524,7.49268,27.0047,
2292,2014-11-18T17:33:19.000,10:33:19 AM,0.114722,0.114722,232.229,22.9282,2170.67,0.06568,0.0633748,51.2,51.4,48.6,23.8,0,2.15912,7.49268,27.0047,
2293,2014-11-18T17:33:20.000,10:33:20 AM,0.115,0.115,219.612,22.9282,2170.67,0.0661044,0.0639243,51.2,51.4,48.6,23.8,0,2.15912,7.49268,27.0047,
2294,2014-11-18T17:33:21.000,10:33:21 AM,0.115,0.115,233.152,23.8516,2181.24,0.0665042,0.0642906,51.2,51.4,48.6,23.8,0,2.16583,7.49268,27.0047,
2295,2014-11-18T17:33:22.000,10:33:22 AM,0.115278,0.115278,219.612,23.8516,2181.24,0.0668916,0.0646569,51.2,51.4,48.6,23.8,0,2.17346,7.49268,27.0047,
2296,2014-11-18T17:33:23.000,10:33:23 AM,0.115556,0.115556,234.075,23.8516,2170.67,0.0673714,0.0650843,51.2,51.4,48.6,23.8,0,2.17346,7.49268,27.0047,
2297,2014-11-18T17:33:24.000,10:33:24 AM,0.115833,0.115833,234.075,23.8516,2191.8,0.0681955,0.0660001,51.2,51.3,48.7,23.8,0,2.18109,7.49268,27.0047,
2298,2014-11-18T17:33:25.000,10:33:25 AM,0.115833,0.115833,220.535,23.8516,2181.24,0.0686752,0.0663664,51.2,51.4,48.7,23.8,0,2.18781,7.49268,27.0047,
2299,2014-11-18T17:33:26.000,10:33:26 AM,0.116111,0.116111,219.612,23.8516,2170.67,0.0686752,0.0663664,51.2,51.3,48.7,23.8,0,2.19635,7.49268,27.0047,
2300,2014-11-18T17:33:27.000,10:33:27 AM,0.116389,0.116389,234.999,23.8516,2191.8,0.0694564,0.0673433,51.2,51.3,48.7,23.8,0,2.19818,7.49268,27.0047,
2301,2014-11-18T17:33:28.000,10:33:28 AM,0.116667,0.116667,220.535,23.8516,2191.8,0.0694564,0.0677096,51.2,51.2,48.7,23.8,0,2.19818,7.49268,27.0047,
2302,2014-11-18T17:33:29.000,10:33:29 AM,0.116667,0.116667,220.535,22.9282,2181.24,0.0703789,0.0683202,51.2,51.2,48.7,23.8,0,2.21619,7.49268,27.0047,
2303,2014-11-18T17:33:30.000,10:33:30 AM,0.116944,0.116944,217.766,23.8516,2170.67,0.0708771,0.0686865,51.2,51.2,48.7,23.8,0,2.21619,7.49268,27.0047,
2304,2014-11-18T17:33:31.000,10:33:31 AM,0.117222,0.117222,216.843,22.9282,2160.1,0.0713937,0.069236,51.2,51.3,48.7,23.8,0,2.22473,7.49268,27.0047,
2305,2014-11-18T17:33:32.000,10:33:32 AM,0.1175,0.1175,233.152,22.9282,2170.67,0.0717382,0.0696023,51.1,51.3,48.7,23.8,0,2.23053,7.49268,27.0047,
2306,2014-11-18T17:33:33.000,10:33:33 AM,0.117778,0.117778,220.535,23.8516,2170.67,0.0721072,0.0700297,51.1,51.2,48.7,23.8,0,2.23633,7.49268,27.0047,
2307,2014-11-18T17:33:34.000,10:33:34 AM,0.117778,0.117778,218.689,22.9282,2160.1,0.0726054,0.0705792,51.1,51.2,48.7,23.8,0,2.24487,7.49268,27.0047,
2308,2014-11-18T17:33:35.000,10:33:35 AM,0.118056,0.118056,233.152,22.9282,2160.1,0.0730789,0.0709455,51.1,51.2,48.7,23.8,0,2.24854,7.49268,27.0047,
2309,2014-11-18T17:33:36.000,10:33:36 AM,0.118333,0.118333,220.535,23.8516,2181.24,0.073448,0.0717393,51.1,51.1,48.7,23.8,0,2.24976,7.49268,27.0047,
2310,2014-11-18T17:33:37.000,10:33:37 AM,0.118611,0.118611,220.535,23.8516,2170.67,0.0743275,0.0722888,51.1,51.2,48.7,23.8,0,2.25616,7.49268,27.0047,
2311,2014-11-18T17:33:38.000,10:33:38 AM,0.118611,0.118611,218.689,23.8516,2170.67,0.0748256,0.0728382,51.1,51.2,48.7,23.8,0,2.26471,7.49268,27.0047,
2312,2014-11-18T17:33:39.000,10:33:39 AM,0.118889,0.118889,219.612,22.9282,2160.1,0.0752869,0.0732656,51.1,51.2,48.7,23.8,0,2.27448,7.49268,27.0047,
2313,2014-11-18T17:33:40.000,10:33:40 AM,0.119167,0.119167,232.229,22.9282,2170.67,0.0756682,0.0736319,51.1,51.2,48.7,23.8,0,2.27631,7.49268,27.0047,
2314,2014-11-18T17:33:41.000,10:33:41 AM,0.119444,0.119444,219.612,23.8516,2170.67,0.0760926,0.0739983,51.1,51.2,48.8,23.8,0,2.28577,7.49268,27.0047,
2315,2014-11-18T17:33:42.000,10:33:42 AM,0.119444,0.119444,230.075,23.8516,2170.67,0.0765355,0.0745478,51.1,51.2,48.8,23.8,0,2.2876,7.49268,27.0047,
2316,2014-11-18T17:33:43.000,10:33:43 AM,0.119722,0.119722,221.458,23.8516,2170.67,0.0769168,0.0749751,51.1,51.1,48.8,23.8,0,2.2934,7.49268,27.0047,
2317,2014-11-18T17:33:44.000,10:33:44 AM,0.12,0.12,218.689,22.9282,2160.1,0.0773965,0.0753415,51.1,51.2,48.8,23.8,0,2.30194,7.49268,27.0047,
2318,2014-11-18T17:33:45.000,10:33:45 AM,0.120278,0.120278,233.152,23.8516,2160.1,0.0778762,0.0765015,51.1,51.2,48.8,23.8,0,2.3056,7.49268,27.0047,
2319,2014-11-18T17:33:46.000,10:33:46 AM,0.120556,0.120556,221.458,22.9282,2170.67,0.0786389,0.0766847,51.1,51.1,48.8,23.8,0,2.3056,7.49268,27.0047,
2320,2014-11-18T17:33:47.000,10:33:47 AM,0.120556,0.120556,219.612,23.8516,2170.67,0.0791186,0.0772341,51.1,51.1,48.8,23.8,0,2.31232,7.49268,27.0047,
2321,2014-11-18T17:33:48.000,10:33:48 AM,0.120833,0.120833,224.536,22.9282,2170.67,0.0795984,0.0776005,51.1,51.1,48.9,23.8,0,2.31995,7.49268,27.0047,
2322,2014-11-18T17:33:49.000,10:33:49 AM,0.121111,0.121111,234.075,23.8516,2170.67,0.0799674,0.078211,51.1,51.1,48.9,23.8,0,2.32849,7.49268,27.0047,
2323,2014-11-18T17:33:50.000,10:33:50 AM,0.121389,0.121389,217.766,23.8516,2160.1,0.0804656,0.0785773,51.1,51.1,48.9,23.8,0,2.33704,7.49268,27.0047,
2324,2014-11-18T17:33:51.000,10:33:51 AM,0.121389,0.121389,232.229,22.9282,2170.67,0.0809207,0.0789437,51.1,51.1,48.9,23.8,0,2.33795,7.49268,27.0047,
2325,2014-11-18T17:33:52.000,10:33:52 AM,0.121667,0.121667,219.612,23.8516,2170.67,0.0812897,0.07931,51.1,51.1,48.9,23.8,0,2.34375,7.49268,27.0047,
2326,2014-11-18T17:33:53.000,10:33:53 AM,0.121944,0.121944,233.152,22.9282,2160.1,0.0817448,0.0802869,51.1,51.1,48.9,23.8,0,2.35138,7.49268,27.0047,
2327,2014-11-18T17:33:54.000,10:33:54 AM,0.122222,0.122222,220.535,22.9282,2181.24,0.082569,0.0808364,51.1,51.1,48.9,23.8,0,2.35138,7.49268,27.0047,
2328,2014-11-18T17:33:55.000,10:33:55 AM,0.1225,0.1225,219.612,22.9282,2170.67,0.0830487,0.0812027,51.1,51.1,48.9,23.8,0,2.35992,7.49268,27.0047,
2329,2014-11-18T17:33:56.000,10:33:56 AM,0.1225,0.1225,232.229,23.8516,2170.67,0.08351,0.0818133,51.1,51.1,48.9,23.8,0,2.36847,7.49268,27.0047,
2330,2014-11-18T17:33:57.000,10:33:57 AM,0.122778,0.122778,223.613,22.9282,2170.67,0.08351,0.0818133,51.1,51.1,48.9,23.8,0,2.37152,7.49268,27.0047,
2331,2014-11-18T17:33:58.000,10:33:58 AM,0.123056,0.123056,218.689,22.9282,2160.1,0.0843957,0.0825459,51.1,51.1,48.9,23.8,0,2.38281,7.49268,27.0047,
2332,2014-11-18T17:33:59.000,10:33:59 AM,0.123333,0.123333,232.229,23.8516,2170.67,0.0848139,0.0831565,51.1,51.1,48.9,23.8,0,2.38281,7.49268,27.0047,
2333,2014-11-18T17:34:00.000,10:34:00 AM,0.123333,0.123333,221.458,23.8516,2170.67,0.0852198,0.0835228,51.1,51.1,48.9,23.8,0,2.39044,7.49268,27.0047,
2334,2014-11-18T17:34:01.000,10:34:01 AM,0.123611,0.123611,219.612,23.8516,2160.1,0.0856995,0.0838891,51.1,51,48.9,23.8,0,2.39807,7.49268,27.0047,
2335,2014-11-18T17:34:02.000,10:34:02 AM,0.123889,0.123889,233.152,22.9282,2160.1,0.0861793,0.084866,51.1,51,48.9,23.8,0,2.40265,7.49268,27.0047,
2336,2014-11-18T17:34:03.000,10:34:03 AM,0.124167,0.124167,233.152,22.9282,2181.24,0.0865606,0.084866,51.1,51,48.9,23.8,0,2.40265,7.49268,27.0047,
2337,2014-11-18T17:34:04.000,10:34:04 AM,0.124167,0.124167,222.382,23.8516,2170.67,0.0869788,0.0852323,51.1,51,48.9,23.8,0,2.41028,7.49268,27.0047,
2338,2014-11-18T17:34:05.000,10:34:05 AM,0.124444,0.124444,232.229,23.8516,2170.67,0.0879014,0.0861481,51.1,50.9,48.9,23.8,0,2.41882,7.49268,27.0047,
2339,2014-11-18T17:34:06.000,10:34:06 AM,0.124722,0.124722,219.612,22.9282,2170.67,0.0879014,0.0867587,51.1,50.9,48.9,23.8,0,2.42188,7.49268,27.0047,
2340,2014-11-18T17:34:07.000,10:34:07 AM,0.125,0.125,233.152,23.8516,2160.1,0.0887624,0.087125,51.1,51,48.9,23.8,0,2.42859,7.49268,27.0047,
2341,2014-11-18T17:34:08.000,10:34:08 AM,0.125278,0.125278,220.535,22.9282,2170.67,0.0891684,0.0874913,51.1,50.9,48.9,23.8,0,2.42859,7.49268,27.0047,
2342,2014-11-18T17:34:09.000,10:34:09 AM,0.125278,0.125278,230.075,23.8516,2160.1,0.0896481,0.0881019,51.1,50.9,48.9,23.8,0,2.44476,7.49268,27.0047,
2343,2014-11-18T17:34:10.000,10:34:10 AM,0.125556,0.125556,230.075,23.8516,2160.1,0.0901094,0.0884682,51.1,51,48.9,23.8,0,2.44934,7.49268,27.0047,
2344,2014-11-18T17:34:11.000,10:34:11 AM,0.125833,0.125833,218.689,22.9282,2160.1,0.0910627,0.089384,51.1,50.9,48.9,23.8,0,2.45605,7.49268,27.0047,
2345,2014-11-18T17:34:12.000,10:34:12 AM,0.126111,0.126111,217.766,22.9282,2160.1,0.0910627,0.089384,51.1,50.9,48.9,23.8,0,2.46094,7.49268,27.0047,
2346,2014-11-18T17:34:13.000,10:34:13 AM,0.126111,0.126111,233.152,23.8516,2170.67,0.0914317,0.0898114,51.1,50.9,48.9,23.8,0,2.46094,7.49268,27.0047,
2347,2014-11-18T17:34:14.000,10:34:14 AM,0.126389,0.126389,218.689,23.8516,2170.67,0.0918315,0.0903609,51.1,50.9,48.9,23.8,0,2.46857,7.49268,27.0047,
2348,2014-11-18T17:34:15.000,10:34:15 AM,0.126667,0.126667,233.152,22.9282,2160.1,0.0923112,0.0910935,51.1,50.9,48.9,23.8,0,2.47406,7.49268,27.0047,
2349,2014-11-18T17:34:16.000,10:34:16 AM,0.126667,0.126667,218.689,22.9282,2170.67,0.0930185,0.091521,51.1,50.9,48.9,23.8,0,2.47498,7.49268,27.0047,
2350,2014-11-18T17:34:17.000,10:34:17 AM,0.126944,0.126944,233.152,22.9282,2160.1,0.0933629,0.0918873,51.1,50.9,48.9,23.8,0,2.4826,7.49268,27.0047,
2351,2014-11-18T17:34:18.000,10:34:18 AM,0.127222,0.127222,234.999,23.8516,2170.67,0.0936704,0.0922536,51.1,50.9,48.9,23.8,0,2.4826,7.49268,27.0047,
2352,2014-11-18T17:34:19.000,10:34:19 AM,0.1275,0.1275,218.689,22.9282,2160.1,0.0940764,0.09262,51.1,50.9,48.9,23.8,0,2.4942,7.49268,27.0047,
2353,2014-11-18T17:34:20.000,10:34:20 AM,0.127778,0.127778,224.536,22.9282,2160.1,0.0948021,0.0932305,51.1,50.9,48.9,23.8,0,2.49786,7.49268,27.0047,
2354,2014-11-18T17:34:21.000,10:34:21 AM,0.127778,0.127778,224.536,22.9282,2160.1,0.0948021,0.0932305,51.1,50.9,48.9,23.8,0,2.50275,7.49268,27.0047,
2355,2014-11-18T17:34:22.000,10:34:22 AM,0.128056,0.128056,216.843,22.9282,2149.53,0.095208,0.0935968,51.1,50.9,48.9,23.8,0,2.51221,7.49268,27.0047,
2356,2014-11-18T17:34:23.000,10:34:23 AM,0.128333,0.128333,230.998,22.9282,2149.53,0.0956078,0.0941463,51.1,50.8,48.9,23.8,0,2.51709,7.49268,27.0047,
2357,2014-11-18T17:34:24.000,10:34:24 AM,0.128611,0.128611,217.766,22.9282,2160.1,0.0959153,0.09494,51.1,50.9,48.9,23.8,0,2.51984,7.49268,27.0047,
2358,2014-11-18T17:34:25.000,10:34:25 AM,0.128611,0.128611,227.305,22.9282,2138.96,0.0966657,0.0951232,51.1,50.9,48.9,23.8,0,2.52563,7.49268,27.0047,
2359,2014-11-18T17:34:26.000,10:34:26 AM,0.128889,0.128889,216.843,22.9282,2138.96,0.0970101,0.0956727,51.1,50.8,48.9,23.8,0,2.52838,7.49268,27.0047,
2360,2014-11-18T17:34:27.000,10:34:27 AM,0.129167,0.129167,215.919,22.9282,2124.87,0.0974283,0.096039,51.1,50.8,48.9,23.8,0,2.53693,7.49268,27.0047,
2361,2014-11-18T17:34:28.000,10:34:28 AM,0.129167,0.129167,230.075,22.9282,2138.96,0.0977359,0.0962832,51.1,50.8,49,23.8,0,2.54181,7.49268,27.0047,
2362,2014-11-18T17:34:29.000,10:34:29 AM,0.129444,0.129444,217.766,22.9282,2138.96,0.0980618,0.0966495,51.1,50.8,49,23.8,0,2.54944,7.49268,27.0047,
2363,2014-11-18T17:34:30.000,10:34:30 AM,0.129722,0.129722,221.458,22.9282,2138.96,0.0984432,0.0970159,51.1,50.8,49,23.8,0,2.55127,7.49268,27.0047,
2364,2014-11-18T17:34:31.000,10:34:31 AM,0.13,0.13,216.843,22.9282,2138.96,0.0987322,0.0973822,51.1,50.8,49,23.8,0,2.55585,7.49268,27.0047,
2365,2014-11-18T17:34:32.000,10:34:32 AM,0.130278,0.130278,229.152,22.9282,2124.87,0.0991381,0.0981759,51.1,50.8,49,23.8,0,2.5647,7.49268,27.0047,
2366,2014-11-18T17:34:33.000,10:34:33 AM,0.130278,0.130278,215.919,22.9282,2124.87,0.0997901,0.098359,51.1,50.8,49,23.8,0,2.5647,7.49268,27.0047,
2367,2014-11-18T17:34:34.000,10:34:34 AM,0.130556,0.130556,227.305,22.9282,2124.87,0.100171,0.0987254,51,50.8,49,23.8,0,2.57202,7.49268,27.0047,
2368,2014-11-18T17:34:35.000,10:34:35 AM,0.130833,0.130833,224.536,22.9282,2124.87,0.100479,0.0990917,51,50.8,49,23.8,0,2.57416,7.49268,27.0047,
2369,2014-11-18T17:34:36.000,10:34:36 AM,0.131111,0.131111,214.688,22.9282,2114.3,0.100879,0.099458,51.1,50.8,49,23.8,0,2.58728,7.49268,27.0047,
2370,2014-11-18T17:34:37.000,10:34:37 AM,0.131389,0.131389,227.305,22.9282,2114.3,0.101248,0.0998855,51,50.8,49,23.8,0,2.58728,7.49268,27.0047,
2371,2014-11-18T17:34:38.000,10:34:38 AM,0.131389,0.131389,217.766,22.9282,2114.3,0.101531,0.100069,51,50.8,49,23.8,0,2.59308,7.49268,27.0047,
2372,2014-11-18T17:34:39.000,10:34:39 AM,0.131667,0.131667,229.152,22.0051,2114.3,0.101918,0.100435,51.1,50.8,49,23.8,0,2.59491,7.49268,27.0047,
2373,2014-11-18T17:34:40.000,10:34:40 AM,0.131944,0.131944,214.688,22.9282,2124.87,0.102201,0.101229,51,50.8,49,23.8,0,2.59888,7.49268,27.0047,
2374,2014-11-18T17:34:41.000,10:34:41 AM,0.132222,0.132222,227.305,22.9282,2114.3,0.102951,0.101595,51,50.8,49,23.8,0,2.60834,7.49268,27.0047,
2375,2014-11-18T17:34:42.000,10:34:42 AM,0.132222,0.132222,215.919,22.9282,2114.3,0.103296,0.101961,51,50.7,49,23.8,0,2.60834,7.49268,27.0047,
2376,2014-11-18T17:34:43.000,10:34:43 AM,0.1325,0.1325,227.305,22.9282,2114.3,0.103659,0.102328,51,50.7,49,23.8,0,2.61414,7.49268,27.0047,
2377,2014-11-18T17:34:44.000,10:34:44 AM,0.132778,0.132778,218.689,22.9282,2114.3,0.103948,0.102511,51,50.7,49,23.8,0,2.62054,7.49268,27.0047,
2378,2014-11-18T17:34:45.000,10:34:45 AM,0.133056,0.133056,229.152,22.0051,2114.3,0.104292,0.102938,51,50.8,49,23.9,0,2.61963,7.49268,27.0047,
2379,2014-11-18T17:34:46.000,10:34:46 AM,0.133333,0.133333,216.843,22.9282,2114.3,0.104637,0.103305,51,50.7,49,23.8,0,2.62726,7.49268,27.0047,
2380,2014-11-18T17:34:47.000,10:34:47 AM,0.133333,0.133333,228.229,22.0051,2114.3,0.105079,0.103488,51,50.7,49,23.8,0,2.62817,7.49268,27.0047,
2381,2014-11-18T17:34:48.000,10:34:48 AM,0.133611,0.133611,214.688,22.9282,2124.87,0.105332,0.103854,51,50.7,49,23.8,0,2.63214,7.49268,27.0047,
2382,2014-11-18T17:34:49.000,10:34:49 AM,0.133889,0.133889,228.229,22.9282,2114.3,0.105633,0.104648,51,50.6,49,23.8,0,2.63977,7.49268,27.0047,
2383,2014-11-18T17:34:50.000,10:34:50 AM,0.134167,0.134167,215.919,22.9282,2124.87,0.10631,0.105014,51,50.6,49,23.8,0,2.63977,7.49268,27.0047,
2384,2014-11-18T17:34:51.000,10:34:51 AM,0.134167,0.134167,215.919,22.9282,2114.3,0.10631,0.105014,51,50.6,49,23.8,0,2.64832,7.49268,27.0047,
2385,2014-11-18T17:34:52.000,10:34:52 AM,0.134444,0.134444,229.152,22.9282,2124.87,0.106961,0.105564,51,50.7,49.1,23.8,0,2.64923,7.49268,27.0047,
2386,2014-11-18T17:34:53.000,10:34:53 AM,0.134722,0.134722,214.688,22.9282,2124.87,0.107324,0.10593,51,50.7,49.1,23.8,0,2.65106,7.49268,27.0047,
2387,2014-11-18T17:34:54.000,10:34:54 AM,0.135,0.135,228.229,22.9282,2124.87,0.107669,0.106357,51,50.7,49.1,23.8,0,2.65961,7.49268,27.0047,
2388,2014-11-18T17:34:55.000,10:34:55 AM,0.135278,0.135278,217.766,22.9282,2124.87,0.107995,0.106724,51,50.7,49.1,23.8,0,2.65961,7.49268,27.0047,
2389,2014-11-18T17:34:56.000,10:34:56 AM,0.135278,0.135278,216.843,22.9282,2124.87,0.108358,0.10709,51,50.7,49.1,23.9,0,2.66724,7.49268,27.0047,
2390,2014-11-18T17:34:57.000,10:34:57 AM,0.135556,0.135556,214.688,22.9282,2114.3,0.108684,0.107639,51,50.6,49.1,23.9,0,2.67395,7.49268,27.0047,
2391,2014-11-18T17:34:58.000,10:34:58 AM,0.135833,0.135833,228.229,22.9282,2114.3,0.109415,0.108067,51,50.6,49.1,23.8,0,2.67792,7.49268,27.0047,
2392,2014-11-18T17:34:59.000,10:34:59 AM,0.136111,0.136111,228.229,22.9282,2124.87,0.109415,0.108067,51,50.6,49.1,23.8,0,2.67792,7.49268,27.0047,
2393,2014-11-18T17:35:00.000,10:35:00 AM,0.136111,0.136111,216.843,22.9282,2114.3,0.109698,0.108433,51,50.6,49.2,23.8,0,2.68524,7.49268,27.0047,
2394,2014-11-18T17:35:01.000,10:35:01 AM,0.136389,0.136389,228.229,22.9282,2103.73,0.110104,0.108983,51,50.6,49.2,23.8,0,2.69012,7.49268,27.0047,
