ID,Date (GMT),Time (24hr),Duration (hrs),Step Int (hrs),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),DilaFBK (in),ISCO Volume (V),DnStream Flow (SCCM),DwnStream Temp (C)
139,2014-11-25T13:13:22.000,6:13:23 AM,122.574,110.455,2911.92,239.893,26965.7,-0.000116855,0.325238,248.2,249.7,188.4,27.3,0,2.95074,6.07971,0.00915527,
140,2014-11-25T13:23:22.000,6:23:23 AM,122.702,110.582,2890.68,235.892,26867.1,-9.83998E-005,0.325238,252,249.5,188.4,27,0,2.98981,6.07971,0.00915527,
141,2014-11-25T13:33:22.000,6:33:23 AM,122.829,110.71,2903.3,237.739,26902.3,-0.000270613,0.325238,249.1,250.1,188.3,27.2,0,2.98981,6.07971,0.00915527,
142,2014-11-25T13:43:22.000,6:43:23 AM,122.957,110.838,2906.99,238.662,26902.3,-0.000227563,0.325055,249.5,248,188.3,27.2,0,2.96997,6.08032,0.00915527,
143,2014-11-25T13:53:22.000,6:53:23 AM,123.085,110.965,2902.38,234.969,26856.5,-0.000172205,0.325238,249.8,250.3,188.5,27.2,0,2.96997,6.07971,0.00915527,
144,2014-11-25T14:03:22.000,7:03:23 AM,123.213,111.093,2892.84,234.969,26726.1,-0.000227563,0.325238,249.3,248.5,188.5,27.2,0,2.97852,6.07971,0.00915527,
145,2014-11-25T14:13:22.000,7:13:23 AM,123.341,111.221,2898.38,236.815,26845.9,-0.000153758,0.325055,249.6,248.7,188.6,27.3,0,2.95746,6.07971,0.00915527,
146,2014-11-25T14:23:22.000,7:23:23 AM,123.468,111.349,2897.45,236.815,26944.6,-1.84476E-005,0.325055,250.2,249.5,188.7,27.3,0,2.96143,6.07971,0.00915527,
147,2014-11-25T14:33:22.000,7:33:23 AM,123.596,111.476,2904.22,239.893,26955.1,-0.00019066,0.325055,251,249.9,188.7,27.3,0,2.96143,6.07971,0.00915527,
148,2014-11-25T14:43:22.000,7:43:23 AM,123.724,111.604,2899.3,236.815,26814.2,-0.000172205,0.325055,248.3,246.4,188.7,27.3,0,2.99927,6.07971,0.00915527,
149,2014-11-25T14:53:22.000,7:53:23 AM,123.851,111.732,2896.53,234.046,26669.8,-0.000172205,0.325055,248.2,247.3,188.7,27.3,0,2.90039,6.07971,0.00915527,
150,2014-11-25T15:03:22.000,8:03:23 AM,123.979,111.859,2901.45,237.739,26912.9,-0.000153758,0.325055,250.1,247.1,188.9,27.2,0,2.92145,6.07971,0.00915527,
151,2014-11-25T15:13:22.000,8:13:23 AM,124.107,111.987,2904.22,237.739,26856.5,-0.000172205,0.325055,248,249,188.9,27.2,0,2.96326,6.07971,0.00915527,
152,2014-11-25T15:23:22.000,8:23:23 AM,124.235,112.115,2903.3,237.739,26757.8,-0.000252165,0.325055,250.5,248.9,188.9,27.3,0,2.93945,6.07971,0.00915527,
153,2014-11-25T15:33:22.000,8:33:23 AM,124.363,112.243,2904.22,238.662,26944.6,-0.000172205,0.325055,247.8,248.2,189,27.2,0,2.97668,6.07971,0.00915527,
154,2014-11-25T15:43:22.000,8:43:23 AM,124.49,112.371,2900.53,239.893,26923.4,5.53578E-005,0.325055,248.7,248.9,189,27.3,0,2.9718,6.07971,0.00915527,
155,2014-11-25T15:53:22.000,8:53:23 AM,124.618,112.498,2906.99,237.739,26867.1,-9.83998E-005,0.325055,248,248,189,27.3,0,2.95288,6.07971,0.00915527,
156,2014-11-25T16:03:22.000,9:03:23 AM,124.746,112.626,2897.45,237.739,26814.2,-9.83998E-005,0.325238,250.7,249.7,188.8,27.2,0,2.96143,6.07971,0.00915527,
157,2014-11-25T16:13:22.000,9:13:23 AM,124.873,112.753,2890.68,236.815,26814.2,-0.000209108,0.325238,252.4,249.5,188.7,27.2,0,2.96143,6.07971,0.00915527,
158,2014-11-25T16:23:22.000,9:23:23 AM,125.001,112.881,2890.68,236.815,26867.1,-5.53504E-005,0.325238,251.9,249.7,188.6,27.3,0,2.98889,6.07971,0.00915527,
159,2014-11-25T16:33:22.000,9:33:23 AM,125.129,113.009,2906.99,235.892,26803.6,-0.000153758,0.325055,248.3,248.2,188.6,27.3,0,2.96143,6.07971,0.00915527,
160,2014-11-25T16:43:22.000,9:43:23 AM,125.256,113.137,2888.84,234.969,26726.1,-7.99522E-005,0.325238,251.6,242.7,188.5,27.4,0,2.97089,6.07971,0.00915527,
161,2014-11-25T16:53:22.000,9:53:23 AM,125.384,113.265,2901.45,234.969,26867.1,-9.83998E-005,0.325238,252.2,249.6,188.7,27.5,0,2.91473,6.07971,0.00915527,
162,2014-11-25T17:03:22.000,10:03:23 AM,125.513,113.394,2909.15,236.815,26881.1,-0.000135303,0.325238,249.1,249.6,188.7,27.3,0,2.94037,6.07971,0.00915527,
163,2014-11-25T17:13:22.000,10:13:23 AM,125.643,113.523,2902.38,238.662,26955.1,-0.00019066,0.325238,248.2,248.1,188.6,27.3,0,2.96234,6.07971,0.00915527,
164,2014-11-25T17:23:22.000,10:23:23 AM,125.772,113.652,2888.84,234.969,26845.9,-0.000116855,0.325238,251.7,243.6,188.5,27.2,0,2.89276,6.07971,0.00915527,
165,2014-11-25T17:33:22.000,10:33:23 AM,125.902,113.783,2909.15,240.816,27022.1,-7.99522E-005,0.325055,248.1,249.9,188.7,27.1,0,2.8833,6.07971,0.00915527,
166,2014-11-25T17:43:22.000,10:43:23 AM,126.032,113.912,2895.61,235.892,26757.8,-0.000153758,0.325055,247.6,242.4,188.7,27.2,0,2.92511,6.07971,0.00915527,
167,2014-11-25T17:53:22.000,10:53:23 AM,126.161,114.042,2909.15,238.662,27000.9,-0.000135303,0.325238,248.9,248,188.7,27.2,0,2.85858,6.07971,0.00915527,
168,2014-11-25T18:03:22.000,11:03:23 AM,126.291,114.171,2899.3,240.816,26944.6,-0.000116855,0.325055,248.3,241.9,188.8,27.3,0,2.89673,6.07971,0.00915527,
169,2014-11-25T18:13:22.000,11:13:23 AM,126.421,114.301,2905.15,239.893,26979.8,-0.000135303,0.325055,251.9,249,188.8,27.2,0,2.82349,6.07971,0.00915527,
170,2014-11-25T18:23:22.000,11:23:23 AM,126.55,114.431,2903.3,236.815,26891.7,-0.000153758,0.325055,248.9,249.2,188.8,27.3,0,2.91565,6.07971,0.00915527,
171,2014-11-25T18:33:22.000,11:33:23 AM,126.68,114.56,2892.84,237.739,26881.1,-0.000153758,0.325055,247.8,243.6,188.8,27.3,0,2.93457,6.07971,0.00915527,
172,2014-11-25T18:43:22.000,11:43:23 AM,126.809,114.69,2910.07,236.815,26902.3,-0.000135303,0.325055,249.3,250.1,188.8,27.3,0,2.87384,6.07971,0.00915527,
173,2014-11-25T18:53:22.000,11:53:23 AM,126.939,114.819,2906.99,238.662,26902.3,-9.83998E-005,0.325055,249.2,250.2,188.8,27.3,0,2.91931,6.07971,0.00915527,
174,2014-11-25T19:03:22.000,12:03:23 PM,127.069,114.949,2889.76,237.739,26814.2,-9.83998E-005,0.325055,248.1,245.7,188.7,27.2,0,2.92908,6.07971,0.00915527,
175,2014-11-25T19:13:22.000,12:13:23 PM,127.198,115.078,2912.84,238.662,26912.9,0,0.325055,248.7,249.3,188.8,27.3,0,2.92236,6.07971,0.00915527,
176,2014-11-25T19:23:22.000,12:23:23 PM,127.327,115.208,2892.84,236.815,26803.6,-1.84476E-005,0.325055,251.4,242.2,188.8,27.3,0,2.91199,6.07971,0.00915527,
177,2014-11-25T19:33:22.000,12:33:23 PM,127.457,115.338,2909.15,239.893,27022.1,0,0.325238,249.6,249.4,188.9,27.3,0,2.8833,6.07971,0.0137329,
178,2014-11-25T19:43:22.000,12:43:23 PM,127.587,115.467,2888.84,236.815,26747.3,-9.83998E-005,0.325055,247,245.7,188.9,27.2,0,2.92053,6.07971,2.42279,
179,2014-11-25T19:53:22.000,12:53:23 PM,127.716,115.596,2910.07,240.816,27011.5,-3.69027E-005,0.325055,247.8,250.1,189,27.2,0,2.90436,6.07971,0.00915527,
180,2014-11-25T20:03:22.000,1:03:23 PM,127.846,115.726,2911.92,239.893,26965.7,-0.000209108,0.325238,250.7,247.8,188.9,27.3,0,2.92603,6.07971,0.00915527,
181,2014-11-25T20:13:22.000,1:13:23 PM,127.976,115.856,2909.15,237.739,26891.7,-0.000153758,0.325238,249.6,249.2,188.8,27.2,0,2.93091,6.07971,0.00915527,
182,2014-11-25T20:23:22.000,1:23:23 PM,128.105,115.986,2909.15,240.816,27011.5,-7.99522E-005,0.325238,249.9,249.5,188.7,27.3,0,2.94312,6.07971,0.00915527,
183,2014-11-25T20:33:22.000,1:33:23 PM,128.235,116.115,2893.76,235.892,26747.3,-7.99522E-005,0.325055,251.1,244.1,188.8,27.3,0,2.91473,6.07971,0.0167847,
184,2014-11-25T20:43:22.000,1:43:23 PM,128.364,116.245,2908.22,240.816,27011.5,-1.84476E-005,0.325055,247.3,247.8,188.9,27.3,0,2.88422,6.07971,0.00915527,
185,2014-11-25T20:53:22.000,1:53:23 PM,128.494,116.374,2906.99,239.893,26923.4,-3.69027E-005,0.325238,251,247.5,188.8,27.3,0,2.90985,6.07971,0.0106812,
186,2014-11-25T21:03:22.000,2:03:23 PM,128.624,116.504,2906.99,235.892,26845.9,-0.000135303,0.325238,247.5,250.6,188.7,27.3,0,2.93762,6.07971,0.00915527,
187,2014-11-25T21:13:22.000,2:13:23 PM,128.754,116.634,2893.76,236.815,26705,-1.84476E-005,0.325055,250.8,244,188.7,27.5,0,2.85858,6.07971,0.00915527,
188,2014-11-25T21:23:22.000,2:23:23 PM,128.883,116.764,2912.84,239.893,26990.4,-5.53504E-005,0.325055,250.7,249.8,188.8,27.3,0,2.85767,6.07971,0.00915527,
189,2014-11-25T21:33:22.000,2:33:23 PM,129.013,116.893,2894.68,238.662,26845.9,-0.00019066,0.325238,249.5,247.3,188.7,27.2,0,2.91077,6.07971,0.00915527,
190,2014-11-25T21:43:22.000,2:43:23 PM,129.143,117.023,2911.92,239.893,26944.6,-9.83998E-005,0.325055,249.9,249.9,188.7,27.2,0,2.91565,6.07971,0.00915527,
191,2014-11-25T21:53:22.000,2:53:23 PM,129.272,117.152,2899.3,236.815,26715.6,-0.000252165,0.325055,251,249.8,188.7,27.2,0,2.93365,6.07971,0.00915527,
192,2014-11-25T22:03:22.000,3:03:23 PM,129.402,117.282,2887.91,236.815,26803.6,-0.000116855,0.325055,246.8,244.9,188.7,27.2,0,2.9538,6.07971,0.00915527,
193,2014-11-25T22:13:22.000,3:13:23 PM,129.531,117.411,2910.07,235.892,26736.7,-0.000172205,0.325238,250.7,250.1,188.7,27.1,0,2.89948,6.07971,0.00915527,
194,2014-11-25T22:23:22.000,3:23:23 PM,129.661,117.541,2898.38,237.739,26845.9,0,0.325238,251.6,249.8,188.6,27.1,0,2.95929,6.07971,0.00915527,
195,2014-11-25T22:33:22.000,3:33:23 PM,129.791,117.671,2902.38,237.739,26955.1,-0.000153758,0.325238,247.4,249.2,188.6,27.2,0,2.93945,6.07971,0.00915527,
196,2014-11-25T22:43:22.000,3:43:23 PM,129.92,117.8,2895.61,238.662,26923.4,-1.84476E-005,0.325055,247.3,248.5,188.6,27.3,0,2.94708,6.07971,0.00915527,
197,2014-11-25T22:53:22.000,3:53:23 PM,130.049,117.929,2908.22,238.662,26779,-0.000135303,0.325238,247.5,249.1,188.6,27.2,0,2.94708,6.07971,0.00915527,
198,2014-11-25T23:03:22.000,4:03:23 PM,130.178,118.058,2904.22,238.662,26902.3,-9.83998E-005,0.325238,249.8,248.2,188.6,27.3,0,2.90894,6.07971,0.236511,
199,2014-11-25T23:13:22.000,4:13:23 PM,130.307,118.188,2905.15,238.662,26856.5,-0.000135303,0.325238,252,249.3,188.7,27.2,0,2.93854,6.07971,0.00915527,
200,2014-11-25T23:23:22.000,4:23:23 PM,130.435,118.315,2894.68,236.815,26845.9,-0.000116855,0.325238,249.9,248.4,188.7,27.2,0,2.92145,6.07971,0.00915527,
201,2014-11-25T23:33:22.000,4:33:23 PM,130.562,118.442,2893.76,235.892,26793.1,-0.000172205,0.325238,250.9,244.6,188.7,27.2,0,2.90985,6.07971,0.00915527,
202,2014-11-25T23:43:22.000,4:43:23 PM,130.69,118.57,2902.38,237.739,26881.1,-9.83998E-005,0.325238,251.9,250.1,188.8,27.2,0,2.90039,6.07971,0.00915527,
203,2014-11-25T23:53:22.000,4:53:23 PM,130.818,118.698,2908.22,239.893,26912.9,-0.000135303,0.325055,248,248.5,188.7,27.2,0,2.93762,6.07971,0.00915527,
204,2014-11-26T00:03:22.000,5:03:23 PM,130.946,118.826,2906.99,239.893,27000.9,-1.84476E-005,0.325238,248.4,248.6,188.7,27.2,0,2.91077,6.07971,0.00915527,
205,2014-11-26T00:13:22.000,5:13:23 PM,131.073,118.953,2894.68,234.969,26747.3,0,0.325238,251.4,248.8,188.7,27.2,0,2.91382,6.07971,0.00915527,
206,2014-11-26T00:23:22.000,5:23:23 PM,131.2,119.081,2898.38,235.892,26793.1,0,0.325055,248.4,245,188.5,27.4,0,2.92908,6.07971,0.00915527,
207,2014-11-26T00:33:22.000,5:33:23 PM,131.328,119.208,2897.45,237.739,26803.6,-0.000116855,0.325238,251.6,247.6,188.6,27.3,0,2.90314,6.07971,0.00915527,
208,2014-11-26T00:43:22.000,5:43:23 PM,131.455,119.336,2900.53,237.739,26881.1,0,0.325238,247.5,247.1,188.5,27.4,0,2.85767,6.07971,0.00915527,
209,2014-11-26T00:53:22.000,5:53:23 PM,131.583,119.463,2910.07,239.893,26944.6,-9.83998E-005,0.325238,247.5,248.3,188.6,27.2,0,2.88422,6.07971,0.00915527,
210,2014-11-26T01:03:22.000,6:03:23 PM,131.71,119.591,2900.53,239.893,26912.9,-0.00019066,0.325238,249.9,247,188.5,27.2,0,2.8537,6.07971,0.00915527,
211,2014-11-26T01:13:22.000,6:13:23 PM,131.838,119.718,2910.99,239.893,26944.6,-0.000172205,0.325055,248.3,247.8,188.7,27.2,0,2.89764,6.07971,0.00915527,
212,2014-11-26T01:23:22.000,6:23:23 PM,131.966,119.846,2909.15,236.815,26923.4,-0.000135303,0.325055,248.5,249.2,188.8,27.3,0,2.87659,6.07971,0.00915527,
213,2014-11-26T01:33:22.000,6:33:23 PM,132.094,119.974,2901.45,238.662,26979.8,-0.000153758,0.325055,248.6,249.2,188.9,27.3,0,2.90131,6.07971,0.00915527,
214,2014-11-26T01:43:22.000,6:43:23 PM,132.221,120.101,2901.45,239.893,26979.8,-0.000172205,0.325055,249.2,249.8,189,27.3,0,2.91473,6.07971,0.00915527,
215,2014-11-26T01:53:22.000,6:53:23 PM,132.349,120.229,2911.92,238.662,26891.7,-0.000209108,0.325055,249,250.4,188.9,27.1,0,2.91931,6.07971,0.00915527,
216,2014-11-26T02:03:22.000,7:03:23 PM,132.477,120.357,2909.15,238.662,26923.4,-7.99522E-005,0.325055,249.5,250.1,188.9,27.2,0,2.92603,6.07971,0.00915527,
217,2014-11-26T02:13:22.000,7:13:23 PM,132.604,120.485,2909.15,238.662,26923.4,-0.000227563,0.325055,248.3,250.5,188.9,27.3,0,2.93182,6.07971,0.00915527,
218,2014-11-26T02:23:22.000,7:23:23 PM,132.732,120.612,2910.07,237.739,26923.4,-0.000172205,0.325055,247.2,249.9,189,27.3,0,2.9776,6.07971,0.00915527,
219,2014-11-26T02:33:22.000,7:33:23 PM,132.86,120.74,2910.07,240.816,27032.6,-7.99522E-005,0.325055,247.6,249.3,189,27.3,0,2.97852,6.07971,0.00915527,
220,2014-11-26T02:43:22.000,7:43:23 PM,132.988,120.868,2897.45,238.662,26856.5,-7.99522E-005,0.325055,250.1,248.9,189,27.5,0,2.9776,6.07971,0.00915527,
221,2014-11-26T02:53:22.000,7:53:23 PM,133.115,120.995,2897.45,235.892,26803.6,-0.000116855,0.325055,251.6,249.6,189,27.6,0,2.91565,6.07971,0.00915527,
222,2014-11-26T03:03:22.000,8:03:23 PM,133.242,121.123,2910.99,237.739,26902.3,-0.000135303,0.324811,248.7,249.8,189.1,27.5,0,2.91382,6.07971,0.00915527,
223,2014-11-26T03:13:22.000,8:13:23 PM,133.371,121.251,2900.53,239.893,26955.1,-0.000153758,0.325055,251.6,250.3,189,27.3,0,2.92328,6.07971,0.00915527,
224,2014-11-26T03:23:22.000,8:23:23 PM,133.499,121.379,2911.92,240.816,27022.1,-0.000116855,0.324811,248.7,249.6,189.1,27.3,0,2.9422,6.07971,0.00915527,
225,2014-11-26T03:33:22.000,8:33:23 PM,133.626,121.507,2899.3,234.969,26757.8,-5.53504E-005,0.325055,251.3,249.7,189,27.3,0,2.95197,6.07971,0.00915527,
226,2014-11-26T03:43:22.000,8:43:23 PM,133.754,121.634,2901.45,238.662,26912.9,-0.000153758,0.325055,252,249.8,189.1,27.2,0,2.93762,6.07971,0.00915527,
227,2014-11-26T03:53:22.000,8:53:23 PM,133.882,121.762,2909.15,238.662,26814.2,-9.83998E-005,0.324811,248.8,250.6,189,27.2,0,2.95288,6.07971,0.00915527,
228,2014-11-26T04:03:22.000,9:03:23 PM,134.009,121.889,2898.38,236.815,26768.4,-0.000153758,0.324811,251,249.3,189,27.4,0,2.95197,6.07971,0.00915527,
229,2014-11-26T04:13:22.000,9:13:23 PM,134.137,122.017,2900.53,237.739,26891.7,-7.99522E-005,0.325055,251.3,249.8,189.2,27.4,0,2.92694,6.07971,0.00915527,
230,2014-11-26T04:23:22.000,9:23:23 PM,134.264,122.145,2898.38,239.893,26902.3,-0.000135303,0.325055,249.5,244.5,189.1,27.3,0,2.94617,6.07971,0.00915527,
231,2014-11-26T04:33:22.000,9:33:23 PM,134.392,122.272,2911.92,238.662,26803.6,-0.000116855,0.325055,250,248.5,189.1,27.4,0,2.89581,6.07971,0.00915527,
232,2014-11-26T04:43:22.000,9:43:23 PM,134.52,122.4,2910.07,237.739,26779,-9.83998E-005,0.324811,251.1,250.1,189.1,27.5,0,2.90436,6.07971,0.00915527,
233,2014-11-26T04:53:22.000,9:53:23 PM,134.647,122.527,2892.84,237.739,26793.1,-0.00019066,0.324811,249.6,246.4,189.2,27.4,0,2.89673,6.07971,0.00915527,
234,2014-11-26T05:03:22.000,10:03:23 PM,134.775,122.655,2910.07,240.816,26990.4,-0.000153758,0.325055,249.9,247.8,189.3,27.3,0,2.90985,6.07971,0.00915527,
235,2014-11-26T05:13:22.000,10:13:23 PM,134.902,122.783,2906.99,238.662,26845.9,-0.000116855,0.324811,247.7,249.2,189.3,27.4,0,2.89459,6.07971,0.00915527,
236,2014-11-26T05:23:22.000,10:23:23 PM,135.03,122.91,2904.22,239.893,26965.7,-9.83998E-005,0.324811,248.6,248.7,189.3,27.3,0,2.93365,6.07971,0.00915527,
237,2014-11-26T05:33:22.000,10:33:23 PM,135.158,123.038,2888.84,236.815,26757.8,-9.83998E-005,0.324811,252,243.6,189.4,27.5,0,2.95471,6.07971,0.00915527,
238,2014-11-26T05:43:22.000,10:43:23 PM,135.285,123.165,2910.99,239.893,26912.9,0,0.324811,247.9,250.3,189.4,27.3,0,2.9129,6.07971,0.00915527,
239,2014-11-26T05:53:22.000,10:53:23 PM,135.413,123.293,2911.92,237.739,26824.8,-9.83998E-005,0.325055,247.9,249.8,189.3,27.3,0,2.93091,6.07971,0.00915527,
240,2014-11-26T06:03:22.000,11:03:23 PM,135.54,123.421,2908.22,239.893,26965.7,-9.83998E-005,0.325055,247.5,248.5,189.3,27.4,0,2.93091,6.07971,0.00915527,
241,2014-11-26T06:13:22.000,11:13:23 PM,135.668,123.548,2895.61,237.739,26757.8,-0.000209108,0.325055,251.4,244,189.1,27.2,0,2.93091,6.07971,0.00915527,
242,2014-11-26T06:23:22.000,11:23:23 PM,135.796,123.676,2904.22,235.892,26803.6,-9.83998E-005,0.325055,250.2,248.4,189.1,27.2,0,2.88147,6.07971,0.00915527,
243,2014-11-26T06:33:22.000,11:33:23 PM,135.924,123.804,2901.45,238.662,26881.1,-0.000135303,0.325055,250,248,189.2,27.3,0,2.89948,6.07971,0.00915527,
244,2014-11-26T06:43:22.000,11:43:23 PM,136.052,123.932,2904.22,239.893,26965.7,-0.000135303,0.325055,248.3,247.3,189.1,27.4,0,2.90436,6.07971,0.00915527,
245,2014-11-26T06:53:22.000,11:53:23 PM,136.179,124.06,2900.53,238.662,26867.1,-0.000209108,0.325055,246.9,245.2,189.1,27.3,0,2.90436,6.07971,0.00915527,
246,2014-11-26T07:03:22.000,12:03:23 AM,136.307,124.188,2910.07,240.816,27011.5,-9.83998E-005,0.325055,252,249.5,189.1,27.3,0,2.89459,6.07971,0.00915527,
247,2014-11-26T07:13:22.000,12:13:23 AM,136.435,124.315,2906.07,239.893,26923.4,-0.000172205,0.325055,247.4,246.8,189.1,27.4,0,2.92236,6.07971,0.00915527,
248,2014-11-26T07:23:22.000,12:23:23 AM,136.563,124.443,2901.45,236.815,26768.4,-1.84476E-005,0.324811,247.8,247.7,189.1,27.4,0,2.92908,6.07971,0.00915527,
249,2014-11-26T07:33:22.000,12:33:23 AM,136.691,124.571,2897.45,237.739,26779,-0.000153758,0.325055,248.7,245.7,189.1,27.3,0,2.90131,6.07971,0.00915527,
250,2014-11-26T07:43:22.000,12:43:23 AM,136.691,124.571,2897.45,237.739,26779,-0.000153758,0.325055,248.7,245.7,189.1,27.3,0,2.90131,6.07971,0.00915527,
251,2014-11-26T07:53:22.000,12:53:23 AM,136.691,124.571,2897.45,237.739,26779,-0.000153758,0.325055,248.7,245.7,189.1,27.3,0,2.90131,6.07971,0.00915527,
252,2014-11-26T08:03:22.000,1:03:23 AM,137.081,124.961,2902.38,239.893,26934,-0.00019066,0.325055,251.5,248,189,27.4,0,2.92603,6.07971,0.00915527,
253,2014-11-26T08:13:22.000,1:13:23 AM,137.209,125.089,2899.3,237.739,26793.1,-0.000116855,0.325055,249.8,250,189,27.5,0,2.95197,6.07971,0.00915527,
254,2014-11-26T08:23:22.000,1:23:23 AM,137.336,125.216,2894.68,236.815,26814.2,-0.000153758,0.325055,250.2,249.3,189,27.3,0,2.948,6.07971,0.00915527,
255,2014-11-26T08:33:22.000,1:33:23 AM,137.464,125.344,2898.38,235.892,26779,-0.000172205,0.325055,251.3,249.8,189.1,27.3,0,2.948,6.07971,0.00915527,
256,2014-11-26T08:43:22.000,1:43:23 AM,137.592,125.472,2900.53,238.662,26891.7,-0.000270613,0.325055,252.2,248.1,189,27.2,0,2.92816,6.07971,0.00915527,
257,2014-11-26T08:53:22.000,1:53:23 AM,137.719,125.6,2910.07,240.816,26990.4,-7.99522E-005,0.325055,249,248.2,189,27.2,0,2.92816,6.07971,0.00915527,
258,2014-11-26T09:03:22.000,2:03:23 AM,137.847,125.728,2894.68,238.662,26814.2,-9.83998E-005,0.325055,250.4,248,189,27.2,0,2.89459,6.07971,0.00915527,
259,2014-11-26T09:13:22.000,2:13:23 AM,137.975,125.856,2906.99,237.739,26881.1,-0.00019066,0.325055,248.3,248.3,189,27.2,0,2.89001,6.07971,0.00915527,
260,2014-11-26T09:23:22.000,2:23:23 AM,138.103,125.983,2900.53,234.969,26726.1,-0.000209108,0.325055,252.1,250.5,189,27.2,0,2.91656,6.07971,0.00915527,
261,2014-11-26T09:33:22.000,2:33:23 AM,138.231,126.111,2897.45,236.815,26747.3,-7.99522E-005,0.324811,251.4,249.8,188.9,27.3,0,2.92999,6.07971,0.00915527,
262,2014-11-26T09:43:22.000,2:43:23 AM,138.359,126.239,2898.38,235.892,26793.1,-0.000116855,0.324811,252.1,250.8,188.9,27.2,0,2.92999,6.07971,0.00915527,
263,2014-11-26T09:53:22.000,2:53:23 AM,138.486,126.367,2903.3,239.893,26965.7,-5.53504E-005,0.325055,248.4,247.6,188.9,27.2,0,2.87292,6.07971,0.00915527,
264,2014-11-26T10:03:22.000,3:03:23 AM,138.614,126.494,2908.22,239.893,26979.8,-0.00019066,0.325055,249.6,249.9,189,27.1,0,2.91382,6.07971,0.00915527,
265,2014-11-26T10:13:22.000,3:13:23 AM,138.742,126.622,2898.38,236.815,26715.6,-0.000227563,0.324811,250.6,250.3,189,27.2,0,2.93182,6.07971,0.00915527,
266,2014-11-26T10:23:22.000,3:23:23 AM,138.869,126.749,2900.53,238.662,26793.1,-0.000116855,0.324811,247.7,250.2,189,27.3,0,2.93182,6.07971,0.00915527,
267,2014-11-26T10:33:22.000,3:33:23 AM,138.997,126.877,2903.3,239.893,26955.1,-7.99522E-005,0.325055,247.1,247,188.9,27.3,0,2.93182,6.07971,0.00915527,
268,2014-11-26T10:43:22.000,3:43:23 AM,139.125,127.005,2899.3,237.739,26726.1,-0.000116855,0.325055,252.5,246.1,189,27.4,0,2.95837,6.07971,0.00915527,
269,2014-11-26T10:53:22.000,3:53:23 AM,139.252,127.132,2905.15,239.893,26965.7,-7.99522E-005,0.325055,249.8,249.5,189,27.3,0,2.89948,6.07971,0.00915527,
270,2014-11-26T11:03:22.000,4:03:23 AM,139.38,127.26,2899.3,236.815,26747.3,-0.00019066,0.325055,246.6,247.2,188.9,27.3,0,2.86804,6.07971,0.00915527,
271,2014-11-26T11:13:22.000,4:13:23 AM,139.507,127.387,2899.3,239.893,26867.1,-0.000227563,0.325055,251.7,244.5,188.9,27.2,0,2.87201,6.07971,0.00915527,
272,2014-11-26T11:23:22.000,4:23:23 AM,139.635,127.515,2905.15,236.815,26779,-0.000172205,0.325238,252.5,250,189,27.2,0,2.89001,6.07971,0.00915527,
273,2014-11-26T11:33:22.000,4:33:23 AM,139.762,127.643,2889.76,238.662,26845.9,-0.00019066,0.325055,246.9,245.5,189,27.3,0,2.91382,6.07971,0.00915527,
274,2014-11-26T11:43:22.000,4:43:23 AM,139.891,127.771,2910.07,239.893,26955.1,-0.000209108,0.325055,248.5,249.7,189,27.2,0,2.89581,6.07971,0.00915527,
275,2014-11-26T11:53:22.000,4:53:23 AM,140.018,127.898,2895.61,236.815,26680.3,-0.000135303,0.325055,249.2,247.6,188.9,27.2,0,2.89368,6.07971,0.00915527,
276,2014-11-26T12:03:22.000,5:03:23 AM,140.146,128.026,2902.38,238.662,26881.1,-0.000227563,0.325055,249,243.9,189.1,27.3,0,2.87292,6.07971,0.00915527,
277,2014-11-26T12:13:22.000,5:13:23 AM,140.273,128.154,2904.22,239.893,26979.8,-0.000153758,0.325055,249.4,248,189,27.3,0,2.82043,6.07971,0.00915527,
278,2014-11-26T12:23:22.000,5:23:23 AM,140.401,128.281,2903.3,238.662,26902.3,-0.00019066,0.325055,252.1,248.1,189,27.2,0,2.87079,6.07971,0.00915527,
279,2014-11-26T12:33:22.000,5:33:23 AM,140.529,128.409,2904.22,239.893,26979.8,-0.00019066,0.325055,250.5,249.4,188.9,27.2,0,2.88696,6.07971,0.00915527,
280,2014-11-26T12:43:22.000,5:43:23 AM,140.656,128.537,2897.45,236.815,26779,-0.000153758,0.325055,251,249.3,188.8,27.2,0,2.88696,6.07971,0.00915527,
281,2014-11-26T12:53:22.000,5:53:23 AM,140.784,128.664,2901.45,237.739,26814.2,-0.000153758,0.325055,252,249.8,188.7,27.2,0,2.88696,6.07971,0.00915527,
282,2014-11-26T13:03:22.000,6:03:23 AM,140.911,128.792,2904.22,239.893,26934,-3.69027E-005,0.325055,248.2,249.9,188.7,27.3,0,2.89948,6.07971,0.00915527,
283,2014-11-26T13:13:22.000,6:13:23 AM,141.039,128.92,2910.07,238.662,26891.7,-0.00019066,0.325238,250.6,250.2,188.6,27.2,0,2.89948,6.07971,0.00915527,
284,2014-11-26T13:23:22.000,6:23:23 AM,141.167,129.047,2908.22,237.739,26779,-0.000209108,0.325238,251.1,248.8,188.5,27.2,0,2.93671,6.07971,0.00915527,
