788,42220.64096,0.640960648,0,0,2385.64,4.09448,-60.3574,0.499749,-0.00445533,95.9,92.5,92.2,23.2,21.8,90.5,68.3629,356.405,0.00183105,0.235484,0.373869,0,0,0,0.00858774,0.01582928,8.997833083,8.990591543,8.994212313,-151.242,152.458,-1.87650729,-3.456250549,-2.666676822,-2.666676822,1.108474029,0.871615927,0.870626536,0.872606822,0.871615927
789,42220.64108,0.641076389,0,0,2490.24,4.09448,-60.3574,0.499749,-0.00445533,95.8,92.4,92.2,23.2,21.7,90.5,68.3629,352.575,0.00183105,0.235394,0.373657,0,0,0,0.00881634,0.01636776,8.997604483,8.990053063,8.993828773,-155.072,148.628,-1.926412855,-3.573624875,-2.750342795,-2.750342795,1.116293794,0.871720819,0.870688957,0.872754316,0.871720819
790,42220.64119,0.64119213,0,0,2593.6,4.09448,-60.3574,0.499749,-0.00445533,95.7,92.4,92.2,23.2,21.8,90.6,68.3629,348.76,0.00183105,0.235484,0.373474,0,0,0,0.00858774,0.01683258,8.997833083,8.989588243,8.993710663,-158.887,144.813,-1.87650729,-3.674932687,-2.776106136,-2.776106136,1.124193391,0.871753124,0.870626536,0.87288166,0.871753124
791,42220.64131,0.64130787,0,0,2697.27,4.09448,-60.3574,0.499749,-0.00445533,95.7,92.3,92.2,23.2,21.8,90.7,68.3629,345.007,0.00183105,0.235484,0.373292,0,0,0,0.00858774,0.01729486,8.997833083,8.989125963,8.993479523,-162.64,141.06,-1.87650729,-3.77567717,-2.826522883,-2.826522883,1.132074466,0.871816348,0.870626536,0.873008334,0.871816348
792,42220.64142,0.641423611,0,0,2800.63,4.09448,-60.3574,0.499749,-0.00445533,95.6,92.2,92.2,23.2,21.8,90.7,68.3629,341.27,0.00183105,0.235575,0.373292,0,0,0,0.0083566,0.01729486,8.998064223,8.989125963,8.993595093,-166.377,137.323,-1.826044804,-3.77567717,-2.801314813,-2.801314813,1.140032508,0.871784735,0.870563427,0.873008334,0.871784735
793,42220.64154,0.641539352,0,0,2904.3,4.09448,-60.3574,0.499749,-0.00445533,95.5,92.1,92.1,23.2,21.8,90.8,68.3749,337.564,0.00183105,0.235575,0.373383,0,0,0,0.0083566,0.01706372,8.998064223,8.989357103,8.993710663,-170.083,133.617,-1.826044804,-3.725306142,-2.776106136,-2.776106136,1.148035806,0.871753124,0.870563427,0.872944994,0.871753124
794,42220.64164,0.641643519,0,0,3005.8,4.09448,-60.3574,0.499749,-0.00445533,95.5,92.1,92.1,23.2,21.8,90.8,68.3749,333.966,0.00183105,0.235484,0.372897,0,0,0,0.00858774,0.01829816,8.997833083,8.988122663,8.992977873,-173.681,130.019,-1.87650729,-3.994292516,-2.935935493,-2.935935493,1.155914115,0.871953587,0.870626536,0.873283342,0.871953587
795,42220.64177,0.641770833,0,0,3103.57,4.09448,-60.3574,0.499749,-0.00445533,95.4,91.9,92.2,23.2,21.7,90.9,68.3749,330.601,0.00183105,0.235484,0.372623,0,0,0,0.00858774,0.01899412,8.997833083,8.987426703,8.992629893,-177.046,126.654,-1.87650729,-4.14591276,-3.011825117,-3.011825117,1.163380724,0.872048802,0.870626536,0.873474175,0.872048802
796,42220.64189,0.641886574,0,0,3150.13,4.09448,-60.3574,0.499749,-0.00445533,95.4,91.9,92.2,23.2,21.7,90.9,68.3749,328.988,0.00183105,0.235394,0.372137,0,0,0,0.00881634,0.02022856,8.997604483,8.986192263,8.991898373,-178.659,125.041,-1.926412855,-4.414790909,-3.171341569,-3.171341569,1.166994121,0.872249009,0.870688957,0.873812796,0.872249009
797,42220.642,0.642002315,0,0,3171.23,5.01831,-60.3574,0.499749,-0.00445533,95.3,91.8,92.2,23.2,21.7,90.9,68.3749,328.104,0.00183105,0.235484,0.37235,0,0,0,0.00858774,0.01968754,8.997833083,8.986733283,8.992283183,-179.543,124.157,-1.87650729,-4.29695777,-3.087432299,-3.087432299,1.168983972,0.872143684,0.870626536,0.873664367,0.872143684
798,42220.64212,0.642118056,0,0,3184.89,4.09448,-60.3574,0.499749,-0.00445533,95.2,91.7,92.1,23.2,21.7,90.8,68.3749,327.515,0.00183105,0.235575,0.372258,0,0,0,0.0083566,0.01992122,8.998064223,8.986499603,8.992281913,-180.132,123.568,-1.826044804,-4.347854465,-3.087709239,-3.087709239,1.170313559,0.872144032,0.870563427,0.873728473,0.872144032
799,42220.64223,0.642233796,0,0,3189.55,4.09448,-60.3574,0.499749,-0.00445533,95.2,91.6,92.1,23.2,21.8,90.8,68.3749,327.127,0.00183105,0.235665,0.37235,0,0,0,0.008128,0.01968754,8.998292823,8.986733283,8.992513053,-180.52,123.18,-1.776134461,-4.29695777,-3.037305071,-3.037305071,1.17119107,0.872080776,0.870501017,0.873664367,0.872080776
800,42220.64235,0.642349537,0,0,3193.58,4.09448,-60.3574,0.499749,-0.00445533,95.1,91.6,92.1,23.2,21.8,90.8,68.3749,326.864,0.00183105,0.235665,0.37235,0,0,0,0.008128,0.01968754,8.998292823,8.986733283,8.992513053,-180.783,122.917,-1.776134461,-4.29695777,-3.037305071,-3.037305071,1.171786627,0.872080776,0.870501017,0.873664367,0.872080776
801,42220.64247,0.642465278,0,0,3195.44,4.09448,-60.3574,0.499749,-0.00445533,95.1,91.5,92.1,23.2,21.8,90.6,68.3749,326.631,0.00183105,0.235665,0.372441,0,0,0,0.008128,0.0194564,8.998292823,8.986964423,8.992628623,-181.016,122.684,-1.776134461,-4.246611859,-3.012102076,-3.012102076,1.172314755,0.87204915,0.870501017,0.873600963,0.87204915
802,42220.64258,0.642581019,0,0,3196.37,4.09448,-60.3574,0.499749,-0.00445533,95,91.4,92.1,23.2,21.8,90.6,68.3749,326.367,0.00183105,0.235877,0.372258,0,0,0,0.00758952,0.01992122,8.998831303,8.986499603,8.992665453,-181.28,122.42,-1.658558486,-4.347854465,-3.004070225,-3.004070225,1.172913725,0.872039072,0.870354031,0.873728473,0.872039072
803,42220.6427,0.642696759,0,0,3196.37,4.09448,-60.3574,0.499749,-0.00445533,95,91.3,92,23.2,21.8,90.5,68.3749,326.135,0.00183105,0.235877,0.372441,0,0,0,0.00758952,0.0194564,8.998831303,8.986964423,8.992897863,-181.512,122.188,-1.658558486,-4.246611859,-2.953385054,-2.953385054,1.173440598,0.871975478,0.870354031,0.873600963,0.871975478
804,42220.64281,0.6428125,0,0,3196.37,4.09448,-60.3574,0.49973,-0.00445533,94.8,91.3,92,23.2,21.7,90.5,68.3749,326.011,0.00183105,0.235877,0.37235,0,0,0,0.00758952,0.01968754,8.998831303,8.986733283,8.992782293,-181.636,122.064,-1.658558486,-4.29695777,-2.978589462,-2.978589462,1.173722397,0.8720071,0.870354031,0.873664367,0.8720071
805,42220.64293,0.642928241,0,0,3197.31,5.01831,-60.3574,0.499749,-0.00445533,94.8,91.2,92,23.2,21.8,90.5,68.3749,325.778,0.00183105,0.235877,0.37235,0,0,0,0.00758952,0.01968754,8.998831303,8.986733283,8.992782293,-181.869,121.831,-1.658558486,-4.29695777,-2.978589462,-2.978589462,1.174252272,0.8720071,0.870354031,0.873664367,0.8720071
806,42220.64304,0.643043981,0,0,3197.31,4.09448,-60.3574,0.499749,-0.00445533,94.7,91.1,91.9,23.2,21.8,90.3,68.3749,325.514,0.00183105,0.235877,0.372046,0,0,0,0.00758952,0.0204597,8.998831303,8.985961123,8.992396213,-182.133,121.567,-1.658558486,-4.465128715,-3.062784404,-3.062784404,1.174853224,0.87211275,0.870354031,0.87387622,0.87211275
807,42220.64316,0.643159722,0,0,3197.31,4.09448,-60.3574,0.499749,-0.00445533,94.7,91,91.9,23.2,21.8,90.3,68.3749,325.39,0.00183105,0.235786,0.371863,0,0,0,0.00782066,0.02092452,8.998600163,8.985496303,8.992048233,-182.257,121.443,-1.709029034,-4.566350144,-3.138664831,-3.138664831,1.175135702,0.872207989,0.87041712,0.874003784,0.872207989
808,42220.64328,0.643275463,0,0,3193.58,4.09448,-60.3574,0.499749,-0.00445533,94.6,91,91.9,23.2,21.7,90.3,68.3749,325.39,0.00244141,0.235786,0.371681,0,0,0,0.00782066,0.0213868,8.998600163,8.985034023,8.991817093,-182.257,121.443,-1.709029034,-4.667008721,-3.189064118,-3.189064118,1.175135702,0.872271257,0.87041712,0.874130675,0.872271257
809,42220.6434,0.643402778,0,0,3187.68,4.09448,-60.3574,0.49973,-0.00445533,94.5,90.9,91.8,23.2,21.7,90.2,68.3749,325.39,0.00183105,0.235877,0.371772,0,0,0,0.00758952,0.02115566,8.998831303,8.985265163,8.992048233,-182.257,121.443,-1.658558486,-4.616680645,-3.138664831,-3.138664831,1.175135702,0.872207989,0.870354031,0.874067227,0.872207989
810,42220.64351,0.643506944,0,0,3183.03,4.09448,-60.3574,0.499749,-0.00445533,94.5,90.8,91.8,23.2,21.7,90.1,68.3749,325.39,0.00183105,0.235786,0.371772,0,0,0,0.00782066,0.02115566,8.998600163,8.985265163,8.991932663,-182.257,121.443,-1.709029034,-4.616680645,-3.163864778,-3.163864778,1.175135702,0.872239623,0.87041712,0.874067227,0.872239623
811,42220.64362,0.643622685,0,0,3177.13,4.09448,-60.3574,0.499749,-0.00445533,94.5,90.8,91.8,23.2,21.7,90,68.3749,325.39,0.00244141,0.235786,0.371863,0,0,0,0.00782066,0.02092452,8.998600163,8.985496303,8.992048233,-182.257,121.443,-1.709029034,-4.566350144,-3.138664831,-3.138664831,1.175135702,0.872207989,0.87041712,0.874003784,0.872207989
812,42220.64374,0.643738426,0,0,3171.23,4.09448,-60.3574,0.499749,-0.00445533,94.4,90.6,91.8,23.2,21.7,90,68.3749,325.39,0.00244141,0.235877,0.371772,0,0,0,0.00758952,0.02115566,8.998831303,8.985265163,8.992048233,-182.257,121.443,-1.658558486,-4.616680645,-3.138664831,-3.138664831,1.175135702,0.872207989,0.870354031,0.874067227,0.872207989
813,42220.64385,0.643854167,0,0,3165.34,4.09448,-60.3574,0.499749,-0.00445533,94.3,90.6,91.8,23.2,21.7,89.9,68.3749,325.39,0.00183105,0.235967,0.371954,0,0,0,0.00736092,0.02069338,8.999059903,8.985727443,8.992393673,-182.257,121.443,-1.60864017,-4.516017217,-3.063338296,-3.063338296,1.175135702,0.872113446,0.870291642,0.873940348,0.872113446
814,42220.64397,0.643969907,0,0,3160.68,4.09448,-60.3574,0.499749,-0.00445533,94.2,90.5,91.7,23.2,21.7,89.9,68.3749,325.39,0.00183105,0.235877,0.371772,0,0,0,0.00758952,0.02115566,8.998831303,8.985265163,8.992048233,-182.257,121.443,-1.658558486,-4.616680645,-3.138664831,-3.138664831,1.175135702,0.872207989,0.870354031,0.874067227,0.872207989
815,42220.64409,0.644085648,0,0,3154.78,4.09448,-60.3574,0.499749,-0.00445533,94.2,90.4,91.7,23.2,21.7,89.8,68.3749,325.39,0.00183105,0.235786,0.371681,0,0,0,0.00782066,0.0213868,8.998600163,8.985034023,8.991817093,-182.257,121.443,-1.709029034,-4.667008721,-3.189064118,-3.189064118,1.175135702,0.872271257,0.87041712,0.874130675,0.872271257
816,42220.6442,0.644201389,0,0,3150.13,4.09448,-71.543,0.499749,-0.00445533,94.1,90.3,91.6,23.2,21.7,89.8,68.3749,325.39,0.00183105,0.235877,0.37159,0,0,0,0.00758952,0.02161794,8.998831303,8.984802883,8.991817093,-182.257,121.443,-1.658558486,-4.71733437,-3.189064118,-3.189064118,1.175135702,0.872271257,0.870354031,0.87419413,0.872271257
817,42220.64433,0.644328704,0,0,3144.23,4.09448,-60.3574,0.49973,-0.00445533,94.1,90.3,91.6,23.2,21.7,89.7,68.3749,325.39,0.00183105,0.235877,0.371863,0,0,0,0.00758952,0.02092452,8.998831303,8.985496303,8.992163803,-182.257,121.443,-1.658558486,-4.566350144,-3.113464278,-3.113464278,1.175135702,0.872176357,0.870354031,0.874003784,0.872176357
818,42220.64443,0.64443287,0,0,3139.26,4.09448,-60.3574,0.499749,-0.00445533,94,90.2,91.6,23.2,21.7,89.6,68.3749,325.39,0.00183105,0.235967,0.371681,0,0,0,0.00736092,0.0213868,8.999059903,8.985034023,8.992046963,-182.257,121.443,-1.60864017,-4.667008721,-3.138941757,-3.138941757,1.175135702,0.872208337,0.870291642,0.874130675,0.872208337
819,42220.64455,0.644548611,0,0,3134.61,4.09448,-60.3574,0.499749,-0.00445533,93.9,90.1,91.6,23.2,21.7,89.5,68.3749,325.39,0.00183105,0.235967,0.371681,0,0,0,0.00736092,0.0213868,8.999059903,8.985034023,8.992046963,-182.257,121.443,-1.60864017,-4.667008721,-3.138941757,-3.138941757,1.175135702,0.872208337,0.870291642,0.874130675,0.872208337
820,42220.64466,0.644664352,0,0,3129.64,5.01831,-71.543,0.499749,-0.00445533,93.9,90,91.5,23.2,21.8,89.5,68.3749,327.825,0.00183105,0.235967,0.371772,0,0,0,0.00736092,0.02115566,8.999059903,8.985265163,8.992162533,-179.822,123.878,-1.60864017,-4.616680645,-3.11374121,-3.11374121,1.169613399,0.872176705,0.870291642,0.874067227,0.872176705
821,42220.64478,0.644780093,0,0,3124.67,4.09448,-60.3574,0.499749,-0.00445533,93.8,90,91.5,23.2,21.7,89.5,68.3749,334.198,0.00183105,0.236058,0.37159,0,0,0,0.00712978,0.02161794,8.999291043,8.984802883,8.992046963,-173.449,130.251,-1.558164791,-4.71733437,-3.138941757,-3.138941757,1.15540286,0.872208337,0.870228565,0.87419413,0.872208337
822,42220.6449,0.644895833,0,0,3120.02,4.09448,-71.543,0.499749,-0.00445533,93.8,89.9,91.5,23.2,21.7,89.4,68.3749,334.198,0.00183105,0.235877,0.371498,0,0,0,0.00758952,0.02185162,8.998831303,8.984569203,8.991700253,-173.449,130.251,-1.658558486,-4.768210584,-3.214539757,-3.214539757,1.15540286,0.872303242,0.870354031,0.874258288,0.872303242
823,42220.64501,0.645011574,0,0,3128.71,4.09448,-60.3574,0.499749,-0.00445533,93.7,89.8,91.5,23.2,21.7,89.3,68.3868,333.811,0.00183105,0.235967,0.371407,0,0,0,0.00736092,0.02208276,8.999059903,8.984338063,8.991698983,-173.4371,130.2629,-1.60864017,-4.818531355,-3.214816662,-3.214816662,1.155376648,0.872303589,0.870291642,0.874321756,0.872303589
824,42220.64514,0.645138889,0,0,3146.09,4.09448,-60.3574,0.499749,-0.00445533,93.7,89.8,91.4,23.2,21.7,89.3,67.7672,332.462,0.00183105,0.235967,0.371498,0,0,0,0.00736092,0.02185162,8.999059903,8.984569203,8.991814553,-174.0567,129.6433,-1.60864017,-4.768210584,-3.189617943,-3.189617943,1.156743001,0.872271953,0.870291642,0.874258288,0.872271953
825,42220.64524,0.645243056,0,0,3164.4,4.09448,-60.3574,0.499749,-0.00445533,93.5,89.7,91.3,23.2,21.7,89.2,67.0762,332.462,0.00244141,0.235877,0.371498,0,0,0,0.00758952,0.02185162,8.998831303,8.984569203,8.991700253,-174.7477,128.9523,-1.658558486,-4.768210584,-3.214539757,-3.214539757,1.158270622,0.872303242,0.870354031,0.874258288,0.872303242
826,42220.64536,0.645358796,0,0,3181.79,4.09448,-60.3574,0.499749,-0.00445533,93.5,89.6,91.3,23.2,21.7,89.2,66.4288,332.462,0.00183105,0.235967,0.371407,0,0,0,0.00736092,0.02208276,8.999059903,8.984338063,8.991698983,-175.3951,128.3049,-1.60864017,-4.818531355,-3.214816662,-3.214816662,1.159705521,0.872303589,0.870291642,0.874321756,0.872303589
827,42220.64547,0.645474537,0,0,3199.48,4.09448,-60.3574,0.499749,-0.00445533,93.4,89.5,91.2,23.2,21.7,89.2,65.7377,330.833,0.00183105,0.235967,0.371286,0,0,0,0.00736092,0.0223901,8.999059903,8.984030723,8.991545313,-176.0862,127.6138,-1.60864017,-4.885437636,-3.248321712,-3.248321712,1.161241206,0.872345658,0.870291642,0.874406155,0.872345658
828,42220.64559,0.645590278,0,0,3217.79,4.09448,-60.3574,0.499749,-0.00445533,93.4,89.8,91.2,23.2,21.7,89.2,64.995,330.725,0.00183105,0.236058,0.371194,0,0,0,0.00712978,0.02262378,8.999291043,8.983797043,8.991544043,-176.8289,126.8711,-1.558164791,-4.936305657,-3.248598609,-3.248598609,1.16289609,0.872346006,0.870228565,0.874470335,0.872346006
829,42220.64571,0.645706019,0,0,3236.1,4.09448,-60.3574,0.499749,-0.00445533,93.4,90.6,91.2,23.2,21.7,89.1,64.3119,330.725,0.00183105,0.235967,0.371286,0,0,0,0.00736092,0.0223901,8.999059903,8.984030723,8.991545313,-177.512,126.188,-1.60864017,-4.885437636,-3.248321712,-3.248321712,1.164422343,0.872345658,0.870291642,0.874406155,0.872345658
830,42220.64582,0.645821759,0,0,3264.04,4.09448,-60.3574,0.499749,-0.00445533,93.3,90.9,91.1,23.2,21.7,89.1,63.5454,330.725,0.00183105,0.236058,0.371103,0,0,0,0.00712978,0.02285492,8.999291043,8.983565903,8.991428473,-178.2785,125.4215,-1.558164791,-4.986618326,-3.273795908,-3.273795908,1.166139714,0.872377646,0.870228565,0.874533822,0.872377646
831,42220.64595,0.645949074,0,0,3287.32,4.09448,-60.3574,0.499749,-0.00445533,93.2,91.6,91.2,23.2,21.7,89.1,62.6399,330.725,0.00183105,0.235967,0.371012,0,0,0,0.00736092,0.02308606,8.999059903,8.983334763,8.991197333,-179.184,124.516,-1.60864017,-5.03692857,-3.324188686,-3.324188686,1.168175059,0.87244093,0.870291642,0.874597316,0.87244093
832,42220.64606,0.646064815,0,0,3310.6,4.09448,-60.3574,0.499749,-0.00445533,93.2,91.8,91.1,23.2,21.7,89,61.786,330.725,0.00183105,0.236058,0.371012,0,0,0,0.00712978,0.02308606,8.999291043,8.983334763,8.991312903,-180.0379,123.6621,-1.558164791,-5.03692857,-3.298992601,-3.298992601,1.170100938,0.872409287,0.870228565,0.874597316,0.872409287
833,42220.64617,0.646168981,0,0,3336.67,4.09448,-60.3574,0.499749,-0.00445533,93.1,91.7,91,23.2,21.7,89,60.8964,330.725,0.00183105,0.236239,0.370526,0,0,0,0.00667004,0.0243205,8.999750783,8.982100323,8.990925553,-180.9275,122.7725,-1.457761485,-5.305577382,-3.383438628,-3.383438628,1.172114101,0.87251535,0.870103123,0.87493652,0.87251535
