225,42200.67156,1.1715625,26.0729,26.0729,2523.56,-0.153076,-29008.1,0.0508453,-0.61477,152.9,172.3,22.1,154.6,21.6,169.6,9.86243,157.834,335.363,0.612896,0.116432,-0.25834848,-0.255947672,9.58165152,9.584052328,9.582851924,1,Isco,-243.651,-63.64788781,-63.07117698,-63.35956672,-63.35956672,1.134030051,0.880488068,0.879857814,0.880172866,0.880172866
226,42200.67168,1.171678241,26.0756,26.0756,2626.96,-1.07642,-29008.1,0.0508453,-0.615525,152.3,171.3,22.1,154.1,21.6,169.6,9.86243,149.6,322.06,0.618989,0.122231,-0.2738247,-0.270677132,9.5661753,9.569322868,9.567749084,1,Isco,-251.885,-67.35892527,-66.60509453,-66.98206882,-66.98206882,1.149167073,0.884565348,0.883734069,0.884149578,0.884149578
227,42200.67179,1.171793981,26.0786,26.0786,2721.13,-0.153076,-29008.1,0.0508453,-0.61477,151.8,170.3,22.1,153.6,21.6,169.6,9.86243,142.312,308.963,0.623649,0.12648,-0.2856611,-0.281469592,9.5543389,9.558530408,9.556434654,1,Isco,-259.173,-70.18948171,-69.18788621,-69.68878832,-69.68878832,1.162906165,0.887700728,0.886588733,0.887144498,0.887144498
228,42200.6719,1.171898148,26.0812,26.0812,2806.37,-0.153076,-29008.1,0.0508453,-0.615776,151.5,169.8,22.1,154.4,21.8,169.5,9.86243,135.752,293.957,0.628767,0.131226,-0.29866082,-0.293524432,9.54133918,9.546475568,9.543907374,1,Isco,-265.733,-73.29056485,-72.06623834,-72.67855812,-72.67855812,1.175556848,0.891161382,0.889791876,0.890476278,0.890476278
229,42200.67201,1.172013889,26.0839,26.0839,2888.84,-0.153076,-29008.1,0.0508453,-0.614959,151,169.7,22.1,155.5,21.6,169.4,9.86243,129.146,280.801,0.633519,0.135754,-0.3107309,-0.305025552,9.5292691,9.534974448,9.532121774,1,Isco,-272.339,-76.162703,-74.80594686,-75.48451783,-75.48451783,1.188577464,0.8943907,0.892862306,0.893626067,0.893626067
230,42200.67213,1.17212963,26.0866,26.0866,2878.37,-0.153076,-29008.1,0.0508453,-0.614959,150.7,170,22.1,154.4,21.8,169.4,9.86243,127.905,265.736,0.636474,0.139041,-0.3182366,-0.313374532,9.5217634,9.526625468,9.524194434,1,Isco,-273.58,-77.94524095,-76.79084691,-77.36818391,-77.36818391,1.191055761,0.896406711,0.895100081,0.895753078,0.895753078
231,42200.67225,1.17224537,26.0895,26.0895,2884.22,-1.07642,-29008.1,0.0508453,-0.615148,150.3,170.6,22.1,155,21.7,169.3,9.86243,126.556,255.517,0.638362,0.140685,-0.32303212,-0.317550292,9.51696788,9.522449708,9.519708794,1,Isco,-274.929,-79.08273793,-77.78235967,-78.43272666,-78.43272666,1.193761484,0.897697953,0.896222119,0.896959631,0.896959631
232,42200.67237,1.172372685,26.0923,26.0923,2882.99,-0.153076,-29008.1,0.0508453,-0.614581,150,171.2,22.1,153.6,21.7,169.2,9.86243,125.548,246.883,0.640251,0.143011,-0.32783018,-0.323458332,9.51216982,9.516541668,9.514355744,1,Isco,-275.937,-80.21974795,-79.1837827,-79.70187838,-79.70187838,1.195791294,0.898992364,0.897812835,0.898402341,0.898402341
233,42200.67249,1.172488426,26.0951,26.0951,2885.14,-0.153076,-29008.1,0.0508453,-0.615525,149.6,171.4,22.1,154.3,21.8,169.1,9.86243,124.664,243.212,0.641865,0.145058,-0.33192974,-0.328657712,9.50807026,9.511342288,9.509706274,1,Isco,-276.821,-81.19036949,-80.41574043,-80.80311826,-80.80311826,1.197577094,0.90010031,0.899215866,0.899657943,0.899657943
234,42200.6726,1.172604167,26.0978,26.0978,2884.22,-0.153076,-29008.1,0.0508453,-0.614581,149.4,171.3,22.1,154.8,21.7,169,9.86243,123.935,237.75,0.642932,0.146299,-0.33463992,-0.331809852,9.50536008,9.508190148,9.506775114,1,Isco,-277.55,-81.8316017,-81.16199581,-81.4968461,-81.4968461,1.199053792,0.900833764,0.900067884,0.900450715,0.900450715
235,42200.67272,1.172719907,26.1007,26.1007,2885.14,-0.153076,-29008.1,0.0508453,-0.615336,149.2,171.4,22.1,154.1,21.7,168.9,9.86243,123.207,222.685,0.64415,0.14757,-0.33773364,-0.335038192,9.50226636,9.504961808,9.503614084,1,Isco,-278.278,-82.5631555,-81.92580412,-82.24452274,-82.24452274,1.200532102,0.901671991,0.900941615,0.901306704,0.901306704
236,42200.67282,1.172824074,26.1034,26.1034,2885.14,-0.153076,-29008.1,0.0508453,-0.614581,149,171.8,22.1,153,21.8,168.9,9.86243,122.431,222.685,0.64482,0.148718,-0.33943544,-0.337954112,9.50056456,9.502045888,9.501305224,1,Isco,-279.054,-82.96537728,-82.61527195,-82.79033758,-82.79033758,1.202111903,0.902133528,0.901731766,0.901932617,0.901932617
237,42200.67294,1.172939815,26.1061,26.1061,2885.14,-0.153076,-29008.1,0.0508453,-0.615525,148.7,172.2,22.1,152.7,21.7,168.8,9.86243,121.811,220.776,0.64549,0.149773,-0.34113724,-0.340633812,9.49886276,9.499366188,9.499114474,1,Isco,-279.674,-83.36746219,-83.24853132,-83.30799825,-83.30799825,1.203377106,0.902595381,0.902458722,0.902527048,0.902527048
238,42200.67306,1.173055556,26.109,26.109,2886.07,-0.153076,-29008.1,0.0508453,-0.614581,148.5,172.8,22.1,153.1,21.8,168.6,9.86243,121.237,215.138,0.646526,0.151137,-0.34376868,-0.344098372,9.49623132,9.495901628,9.496066474,1,Isco,-280.248,-83.98892409,-84.06676373,-84.02784455,-84.02784455,1.204550815,0.903310151,0.903399757,0.903354952,0.903354952
239,42200.67318,1.17318287,26.1117,26.1117,2886.07,-0.153076,-29008.1,0.0508453,-0.615525,148.3,173.2,22.1,153.6,21.8,168.6,9.86243,120.725,213.259,0.647105,0.152006,-0.34523934,-0.346305632,9.49476066,9.493694368,9.494227514,1,Isco,-280.76,-84.33610442,-84.58776127,-84.46193956,-84.46193956,1.205599681,0.903709951,0.903999971,0.903854945,0.903854945
240,42200.6733,1.173298611,26.1144,26.1144,2882.99,-1.07642,-29008.1,0.0508268,-0.614581,160.9,173.8,22.1,153.5,21.8,168.6,9.86243,120.338,211.409,0.648049,0.15306,-0.3476371,-0.348982792,9.4923629,9.491017208,9.491690054,1,Isco,-281.147,-84.90192723,-85.21936435,-85.06065648,-85.06065648,1.206393689,0.90436229,0.904728678,0.904545459,0.904545459
241,42200.67341,1.173414352,26.1172,26.1172,2884.22,-0.153076,-29008.1,0.0508453,-0.614959,176.3,174.3,22.1,154.2,21.8,168.5,9.86243,119.733,203.891,0.648445,0.153742,-0.34864294,-0.350715072,9.49135706,9.489284928,9.490320994,1,Isco,-281.752,-85.13920427,-85.62786838,-85.38356166,-85.38356166,1.207637066,0.904636129,0.905200612,0.904918311,0.904918311
242,42200.67353,1.173530093,26.1199,26.1199,2886.07,-1.07642,-29008.1,0.0508453,-0.615525,193.4,174.7,22.1,155.4,21.8,168.4,9.86243,118.989,200.073,0.649085,0.154704,-0.35026854,-0.353158552,9.48973146,9.486841448,9.488286454,1,Isco,-282.496,-85.52258133,-86.20384585,-85.86326287,-85.86326287,1.209169629,0.905078929,0.905866861,0.905472781,0.905472781
243,42200.67365,1.173645833,26.1228,26.1228,2886.07,-0.153076,-29008.1,0.0508453,-0.614581,198.6,174.7,22.1,159.2,21.7,168.3,9.86243,118.492,196.344,0.64939,0.155293,-0.35104324,-0.354654612,9.48895676,9.485345388,9.487151074,1,Isco,-282.993,-85.70524057,-86.55635826,-86.13087635,-86.13087635,1.210195567,0.905290053,0.906275106,0.905782401,0.905782401
244,42200.67375,1.17375,26.1255,26.1255,2886.07,-1.07642,-29008.1,0.0508453,-0.615525,211.3,175.3,22.2,161.9,21.8,168.2,9.86243,118.105,186.917,0.649968,0.156068,-0.35251136,-0.356623112,9.48748864,9.483376888,9.485432764,1,Isco,-283.38,-86.05131709,-87.02002947,-86.535773,-86.535773,1.210995642,0.905690331,0.906812644,0.906251256,0.906251256
245,42200.67387,1.173865741,26.1284,26.1284,2886.99,-0.153076,-29008.1,0.0508453,-0.614581,214,176.2,22.2,167.5,21.8,168.2,9.86243,117.717,178.518,0.650334,0.156658,-0.353441,-0.358121712,9.486559,9.481878288,9.484218644,1,Isco,-283.768,-86.27040637,-87.37289531,-86.82178005,-86.82178005,1.211798848,0.905943916,0.907222152,0.906582734,0.906582734
246,42200.67398,1.173981481,26.1311,26.1311,2886.99,-1.07642,-29008.1,0.0508453,-0.615525,222.3,176.6,22.2,171.9,21.7,168.1,9.86243,117.329,1.85121,0.650913,0.157247,-0.35491166,-0.359617772,9.48508834,9.480382228,9.482735284,1,Isco,-284.156,-86.61691512,-87.7250574,-87.17111686,-87.17111686,1.21260312,0.906345274,0.907631213,0.906987939,0.906987939
247,42200.67411,1.174108796,26.1338,26.1338,2886.99,-0.153076,-29008.1,0.0508268,-0.61477,225.8,177,22.2,174.4,21.7,168,9.86243,116.988,1.85121,0.651095,0.157898,-0.35537394,-0.361271312,9.48462606,9.478728688,9.481677374,1,Isco,-284.497,-86.72581389,-88.11416638,-87.4201952,-87.4201952,1.213310849,0.906471483,0.908083619,0.907277073,0.907277073
248,42200.67422,1.174224537,26.1367,26.1367,2886.99,-0.153076,-29008.1,0.0508453,-0.615336,213.1,177.3,22.1,175.7,21.7,168,9.86243,116.756,1.85121,0.651766,0.158395,-0.35707828,-0.362533692,9.48292172,9.477466308,9.480194014,1,Isco,-284.729,-87.12721619,-88.41114128,-87.76935419,-87.76935419,1.213792826,0.906936997,0.908429207,0.907682693,0.907682693
249,42200.67434,1.174340278,26.1395,26.1395,2887.91,-0.153076,-29008.1,0.0508453,-0.615336,191,177.6,22.2,176.8,21.7,167.9,9.86243,116.492,1.85121,0.652436,0.158891,-0.35878008,-0.363793532,9.48121992,9.476206468,9.478713194,1,Isco,-284.993,-87.52788355,-88.70744374,-88.1178118,-88.1178118,1.214341748,0.907402136,0.908774274,0.908087859,0.908087859
250,42200.67446,1.174456019,26.1421,26.1421,2886.99,-1.07642,-29008.1,0.0508453,-0.614581,177.7,177.9,22.2,175,21.7,167.9,9.86243,116.492,1.85121,0.652801,0.15917,-0.35970718,-0.364502192,9.48029282,9.475497808,9.477895314,1,Isco,-284.993,-87.74610008,-88.87408099,-88.31022605,-88.31022605,1.214341748,0.907655667,0.908968452,0.908311743,0.908311743
251,42200.67457,1.174571759,26.1451,26.1451,2887.91,-0.153076,-29008.1,0.0508453,-0.615336,170.4,177.6,22.2,171.1,21.7,167.9,9.86243,116.368,1.85121,0.653197,0.159449,-0.36071302,-0.365210852,9.47928698,9.474789148,9.477038064,1,Isco,-285.117,-87.98280422,-89.04069456,-88.51186862,-88.51186862,1.214599747,0.907930837,0.909162685,0.908546482,0.908546482
252,42200.67468,1.174675926,26.1478,26.1478,2887.91,-0.153076,-29008.1,0.0508453,-0.615148,164.4,176.9,22.1,166.7,21.7,167.9,9.86243,116.259,1.85121,0.653654,0.159759,-0.3618738,-0.365998252,9.4781262,9.474001748,9.476063974,1,Isco,-285.226,-88.25591106,-89.22579299,-88.74095227,-88.74095227,1.214826627,0.908248533,0.909378564,0.908813314,0.908813314
253,42200.67479,1.174791667,26.1504,26.1504,2887.91,-1.07642,-29008.1,0.0508453,-0.615148,161.5,176.1,22.2,163.8,21.8,167.9,9.86243,116.135,1.85121,0.654233,0.160628,-0.36334446,-0.368205512,9.47665554,9.471794488,9.474225014,1,Isco,-285.35,-88.60183483,-89.74450992,-89.1733116,-89.1733116,1.215084832,0.908651254,0.909984087,0.909317345,0.909317345
254,42200.67492,1.174918981,26.1533,26.1533,2887.91,-1.07642,-29008.1,0.0508453,-0.615525,159,175.1,22.1,161.9,21.8,167.9,9.86243,115.98,1.85121,0.65469,0.160814,-0.36450524,-0.368677952,9.47549476,9.471322048,9.473408404,1,Isco,-285.505,-88.87479765,-89.8555058,-89.36525431,-89.36525431,1.215407742,0.908969287,0.910113762,0.909541284,0.909541284
